Time-Course Task

Problem Description:
    AutomaticStepSize: 0
    StepNumber: 1000
    StepSize: 0.25
    Duration: 250
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Start in Steady State: 0
    Use Values: 0
    Values: 

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-06
    Absolute Tolerance: 1e-12
    Max Internal Steps: 100000
    Max Internal Step Size: 0


Time-Course Result:

# Time	EpoRJAK2	EpoRpJAK2	STAT5	CIS	SOCS3	p12EpoRpJAK2	SHP1	CISRNA	SOCS3RNA	CISnRNA1	CISnRNA3	SOCS3nRNA1	SOCS3nRNA3	npSTAT5	CISnRNA4	p2EpoRpJAK2	SOCS3nRNA4	EpoRJAK2_CIS	SOCS3nRNA2	CISnRNA2	CISnRNA5	SOCS3nRNA5	pSTAT5	p1EpoRpJAK2	SHP1Act	
152.5	3.76049	0.121554	69.1065	25.0293	9.46567	0.0201098	26.5603	0.0497604	0.0545091	387.859	431.936	0.000422784	0.000426733	4.30152	462.459	0.0591739	0.000428806	1.85529e-27	0.000424727	407.379	499.934	0.000430946	7.68968	0.0148924	0.164789	
152.75	3.76047	0.121559	69.1149	25.0219	9.4597	0.0201134	26.5603	0.0496258	0.0544747	387.307	431.05	0.000422286	0.000426201	4.29659	461.358	0.0591804	0.000428257	1.82494e-27	0.000424212	406.675	498.582	0.000430379	7.68472	0.0148938	0.164813	
153	3.76046	0.121564	69.1231	25.0144	9.45373	0.0201171	26.5603	0.0494922	0.0544403	386.76	430.171	0.000421793	0.000425674	4.29171	460.265	0.0591869	0.000427712	1.79491e-27	0.000423702	405.977	497.239	0.000429817	7.67981	0.0148951	0.164837	
153.25	3.76044	0.121569	69.1313	25.0068	9.44774	0.0201208	26.5602	0.0493594	0.0544059	386.217	429.299	0.000421303	0.000425151	4.28688	459.18	0.0591935	0.000427172	1.76525e-27	0.000423196	405.284	495.906	0.000429259	7.67496	0.0148965	0.16486	
153.5	3.76042	0.121574	69.1394	24.9991	9.44176	0.0201245	26.5602	0.0492276	0.0543714	385.678	428.433	0.000420818	0.000424633	4.28208	458.102	0.0592	0.000426636	1.73604e-27	0.000422694	404.597	494.581	0.000428706	7.67016	0.014898	0.164884	
153.75	3.76041	0.12158	69.1474	24.9913	9.43577	0.0201282	26.5602	0.0490966	0.0543369	385.144	427.573	0.000420337	0.000424119	4.27733	457.032	0.0592066	0.000426105	1.70736e-27	0.000422197	403.915	493.265	0.000428157	7.66541	0.0148994	0.164908	
154	3.76039	0.121585	69.1554	24.9834	9.42977	0.0201319	26.5602	0.0489665	0.0543024	384.614	426.72	0.000419861	0.00042361	4.27262	455.97	0.0592133	0.000425579	1.67928e-27	0.000421704	403.238	491.958	0.000427613	7.66071	0.0149008	0.164932	
154.25	3.76037	0.12159	69.1632	24.9754	9.42377	0.0201357	26.5601	0.0488373	0.0542678	384.089	425.874	0.000419388	0.000423105	4.26795	454.915	0.05922	0.000425057	1.65188e-27	0.000421216	402.566	490.66	0.000427074	7.65606	0.0149022	0.164956	
154.5	3.76035	0.121595	69.171	24.9673	9.41776	0.0201395	26.5601	0.0487089	0.0542332	383.568	425.033	0.00041892	0.000422604	4.26332	453.867	0.0592267	0.00042454	1.62525e-27	0.000420731	401.9	489.371	0.00042654	7.65147	0.0149037	0.164979	
154.75	3.76034	0.121601	69.1787	24.9591	9.41175	0.0201433	26.5601	0.0485815	0.0541986	383.052	424.199	0.000418456	0.000422108	4.25874	452.828	0.0592334	0.000424027	1.59947e-27	0.000420251	401.239	488.09	0.00042601	7.64692	0.0149051	0.165003	
155	3.76032	0.121606	69.1863	24.9508	9.40574	0.0201471	26.5601	0.0484549	0.054164	382.54	423.371	0.000417996	0.000421616	4.25419	451.795	0.0592402	0.000423518	1.57502e-27	0.000419776	400.584	486.818	0.000425484	7.64243	0.0149066	0.165027	
155.25	3.7603	0.121611	69.1939	24.9424	9.39972	0.0201509	26.56	0.0483291	0.0541293	382.032	422.549	0.00041754	0.000421128	4.24969	450.77	0.059247	0.000423014	1.55359e-27	0.000419304	399.933	485.555	0.000424963	7.63798	0.014908	0.165051	
155.5	3.76029	0.121617	69.2013	24.9339	9.3937	0.0201548	26.56	0.0482042	0.0540946	381.528	421.734	0.000417088	0.000420645	4.24522	449.752	0.0592539	0.000422514	1.53403e-27	0.000418836	399.288	484.3	0.000424447	7.63358	0.0149095	0.165074	
155.75	3.76027	0.121622	69.2087	24.9254	9.38767	0.0201587	26.56	0.0480802	0.0540599	381.028	420.925	0.00041664	0.000420166	4.2408	448.742	0.0592607	0.000422019	1.51656e-27	0.000418373	398.648	483.054	0.000423935	7.62924	0.014911	0.165098	
156	3.76025	0.121627	69.216	24.9167	9.38164	0.0201626	26.56	0.047957	0.0540252	380.533	420.121	0.000416196	0.000419691	4.23641	447.739	0.0592676	0.000421528	1.5014e-27	0.000417914	398.012	481.816	0.000423427	7.62494	0.0149124	0.165122	
156.25	3.76023	0.121633	69.2233	24.9079	9.37561	0.0201665	26.56	0.0478347	0.0539905	380.042	419.324	0.000415756	0.00041922	4.23207	446.743	0.0592746	0.000421041	1.48879e-27	0.000417458	397.382	480.587	0.000422924	7.62069	0.0149139	0.165145	
156.5	3.76021	0.121638	69.2304	24.899	9.36957	0.0201704	26.5599	0.0477132	0.0539557	379.555	418.533	0.00041532	0.000418753	4.22776	445.754	0.0592815	0.000420558	1.47896e-27	0.000417007	396.757	479.366	0.000422425	7.61649	0.0149154	0.165169	
156.75	3.7602	0.121644	69.2375	24.8901	9.36353	0.0201744	26.5599	0.0475925	0.0539209	379.072	417.748	0.000414888	0.00041829	4.2235	444.772	0.0592885	0.00042008	1.47218e-27	0.00041656	396.137	478.154	0.00042193	7.61233	0.0149169	0.165192	
157	3.76018	0.121649	69.2445	24.881	9.35749	0.0201783	26.5599	0.0474726	0.0538861	378.593	416.969	0.000414459	0.000417832	4.21927	443.798	0.0592955	0.000419606	1.46871e-27	0.000416117	395.522	476.95	0.00042144	7.60823	0.0149184	0.165216	
157.25	3.76016	0.121655	69.2515	24.8719	9.35144	0.0201823	26.5599	0.0473536	0.0538513	378.119	416.195	0.000414035	0.000417377	4.21508	442.83	0.0593026	0.000419136	1.46885e-27	0.000415678	394.912	475.754	0.000420954	7.60417	0.0149199	0.16524	
157.5	3.76014	0.12166	69.2583	24.8627	9.34539	0.0201863	26.5598	0.0472354	0.0538165	377.648	415.428	0.000413614	0.000416927	4.21093	441.87	0.0593096	0.00041867	1.47288e-27	0.000415242	394.306	474.567	0.000420472	7.60016	0.0149214	0.165263	
157.75	3.76012	0.121666	69.2651	24.8533	9.33934	0.0201903	26.5598	0.047118	0.0537816	377.181	414.666	0.000413198	0.000416481	4.20682	440.916	0.0593167	0.000418208	1.48112e-27	0.000414811	393.706	473.387	0.000419994	7.59619	0.0149229	0.165287	
158	3.76011	0.121671	69.2718	24.8439	9.33329	0.0201944	26.5598	0.0470015	0.0537467	376.719	413.911	0.000412785	0.000416038	4.20274	439.969	0.0593238	0.00041775	1.49388e-27	0.000414383	393.11	472.216	0.000419521	7.59227	0.0149245	0.16531	
158.25	3.76009	0.121677	69.2785	24.8345	9.32723	0.0201984	26.5598	0.0468857	0.0537119	376.26	413.161	0.000412375	0.0004156	4.1987	439.03	0.059331	0.000417297	1.50465e-27	0.00041396	392.519	471.053	0.000419052	7.58839	0.014926	0.165334	
158.5	3.76007	0.121683	69.2851	24.8249	9.32117	0.0202025	26.5597	0.0467707	0.053677	375.805	412.416	0.00041197	0.000415165	4.1947	438.097	0.0593382	0.000416847	1.50872e-27	0.00041354	391.933	469.898	0.000418587	7.58456	0.0149275	0.165357	
158.75	3.76005	0.121688	69.2916	24.8152	9.31511	0.0202065	26.5597	0.0466566	0.0536421	375.354	411.678	0.000411568	0.000414735	4.19074	437.171	0.0593453	0.000416401	1.51261e-27	0.000413124	391.352	468.751	0.000418126	7.58078	0.014929	0.165381	
159	3.76003	0.121694	69.298	24.8055	9.30905	0.0202106	26.5597	0.0465432	0.0536072	374.907	410.945	0.00041117	0.000414308	4.18681	436.251	0.0593526	0.00041596	1.5158e-27	0.000412712	390.775	467.612	0.000417669	7.57704	0.0149306	0.165404	
159.25	3.76001	0.121699	69.3044	24.7957	9.30298	0.0202147	26.5597	0.0464306	0.0535722	374.464	410.218	0.000410776	0.000413885	4.18292	435.339	0.0593598	0.000415522	1.51772e-27	0.000412303	390.203	466.481	0.000417216	7.57335	0.0149321	0.165427	
159.5	3.76	0.121705	69.3107	24.7858	9.29691	0.0202188	26.5596	0.0463188	0.0535373	374.025	409.496	0.000410385	0.000413466	4.17906	434.433	0.0593671	0.000415088	1.51772e-27	0.000411899	389.636	465.358	0.000416767	7.56969	0.0149337	0.165451	
159.75	3.75998	0.121711	69.3169	24.7758	9.29085	0.020223	26.5596	0.0462078	0.0535024	373.589	408.78	0.000409998	0.000413051	4.17525	433.534	0.0593743	0.000414658	1.5151e-27	0.000411498	389.073	464.242	0.000416322	7.56609	0.0149352	0.165474	
160	3.75996	0.121716	69.3231	24.7657	9.28478	0.0202271	26.5596	0.0460975	0.0534674	373.157	408.07	0.000409614	0.000412639	4.17146	432.641	0.0593816	0.000414232	1.50909e-27	0.0004111	388.515	463.135	0.000415881	7.56252	0.0149368	0.165498	
160.25	3.75994	0.121722	69.3292	24.7556	9.27871	0.0202313	26.5596	0.0459881	0.0534324	372.729	407.365	0.000409234	0.000412231	4.16772	431.755	0.059389	0.00041381	1.49886e-27	0.000410706	387.961	462.035	0.000415444	7.559	0.0149384	0.165521	
160.5	3.75992	0.121728	69.3352	24.7454	9.27263	0.0202354	26.5596	0.0458794	0.0533975	372.305	406.665	0.000408858	0.000411827	4.164	430.876	0.0593963	0.000413392	1.48348e-27	0.000410316	387.412	460.943	0.000415011	7.55552	0.0149399	0.165544	
160.75	3.7599	0.121734	69.3412	24.7351	9.26656	0.0202396	26.5595	0.0457714	0.0533625	371.885	405.971	0.000408485	0.000411427	4.16033	430.003	0.0594037	0.000412977	1.46197e-27	0.00040993	386.868	459.858	0.000414582	7.55209	0.0149415	0.165568	
161	3.75988	0.121739	69.3471	24.7247	9.26049	0.0202438	26.5595	0.0456642	0.0533275	371.468	405.282	0.000408115	0.00041103	4.15669	429.136	0.0594111	0.000412567	1.43326e-27	0.000409547	386.328	458.782	0.000414157	7.5487	0.0149431	0.165591	
161.25	3.75986	0.121745	69.3529	24.7142	9.25441	0.020248	26.5595	0.0455578	0.0532925	371.055	404.599	0.000407749	0.000410637	4.15308	428.276	0.0594185	0.00041216	1.39621e-27	0.000409168	385.792	457.712	0.000413736	7.54535	0.0149447	0.165614	
161.5	3.75984	0.121751	69.3587	24.7037	9.24834	0.0202522	26.5595	0.0454521	0.0532575	370.645	403.921	0.000407387	0.000410248	4.1495	427.422	0.0594259	0.000411756	1.37256e-27	0.000408792	385.261	456.651	0.000413318	7.54204	0.0149462	0.165637	
161.75	3.75983	0.121757	69.3644	24.6931	9.24226	0.0202565	26.5594	0.0453472	0.0532226	370.239	403.248	0.000407027	0.000409862	4.14597	426.575	0.0594333	0.000411357	1.35491e-27	0.00040842	384.734	455.597	0.000412904	7.53877	0.0149478	0.165661	
162	3.75981	0.121763	69.37	24.6825	9.23618	0.0202607	26.5594	0.045243	0.0531876	369.837	402.581	0.000406672	0.00040948	4.14246	425.733	0.0594408	0.000410961	1.33496e-27	0.000408051	384.212	454.55	0.000412494	7.53554	0.0149494	0.165684	
162.25	3.75979	0.121768	69.3756	24.6717	9.2301	0.020265	26.5594	0.0451396	0.0531526	369.438	401.918	0.000406319	0.000409101	4.13899	424.899	0.0594483	0.000410568	1.31252e-27	0.000407685	383.693	453.511	0.000412088	7.53235	0.014951	0.165707	
162.5	3.75977	0.121774	69.3811	24.6609	9.22403	0.0202692	26.5594	0.0450369	0.0531176	369.043	401.261	0.00040597	0.000408726	4.13555	424.07	0.0594558	0.00041018	1.28736e-27	0.000407324	383.18	452.479	0.000411685	7.52921	0.0149526	0.16573	
162.75	3.75975	0.12178	69.3865	24.65	9.21795	0.0202735	26.5593	0.0449349	0.0530826	368.651	400.61	0.000405625	0.000408355	4.13214	423.248	0.0594633	0.000409795	1.25928e-27	0.000406965	382.67	451.454	0.000411286	7.5261	0.0149542	0.165754	
163	3.75973	0.121786	69.3919	24.6391	9.21187	0.0202778	26.5593	0.0448336	0.0530476	368.263	399.963	0.000405282	0.000407987	4.12877	422.431	0.0594708	0.000409413	1.22806e-27	0.00040661	382.165	450.437	0.000410891	7.52304	0.0149558	0.165777	
163.25	3.75971	0.121792	69.3973	24.6281	9.20579	0.0202821	26.5593	0.0447331	0.0530126	367.878	399.321	0.000404943	0.000407622	4.12543	421.621	0.0594783	0.000409035	1.1935e-27	0.000406258	381.664	449.427	0.0004105	7.52001	0.0149574	0.1658	
163.5	3.75969	0.121798	69.4025	24.617	9.19972	0.0202864	26.5593	0.0446333	0.0529776	367.497	398.685	0.000404608	0.000407261	4.12213	420.817	0.0594859	0.000408661	1.15537e-27	0.00040591	381.167	448.424	0.000410112	7.51702	0.0149591	0.165823	
163.75	3.75967	0.121803	69.4077	24.6058	9.19364	0.0202907	26.5593	0.0445342	0.0529426	367.119	398.053	0.000404275	0.000406903	4.11885	420.019	0.0594935	0.00040829	1.11345e-27	0.000405565	380.674	447.428	0.000409727	7.51407	0.0149607	0.165846	
164	3.75965	0.121809	69.4129	24.5946	9.18756	0.020295	26.5592	0.0444358	0.0529076	366.744	397.427	0.000403946	0.000406549	4.11561	419.227	0.059501	0.000407923	1.06753e-27	0.000405223	380.186	446.44	0.000409347	7.51116	0.0149623	0.165869	
164.25	3.75963	0.121815	69.4179	24.5833	9.18149	0.0202993	26.5592	0.0443381	0.0528726	366.373	396.805	0.000403619	0.000406197	4.1124	418.441	0.0595086	0.000407559	1.01739e-27	0.000404885	379.701	445.458	0.000408969	7.50829	0.0149639	0.165892	
164.5	3.75961	0.121821	69.423	24.572	9.17541	0.0203037	26.5592	0.0442411	0.0528376	366.005	396.188	0.000403296	0.00040585	4.10922	417.661	0.0595163	0.000407198	9.6279e-28	0.00040455	379.221	444.484	0.000408596	7.50546	0.0149655	0.165916	
164.75	3.75959	0.121827	69.4279	24.5605	9.16934	0.020308	26.5592	0.0441449	0.0528026	365.641	395.577	0.000402977	0.000405505	4.10607	416.887	0.0595239	0.000406841	9.03521e-28	0.000404218	378.745	443.517	0.000408225	7.50266	0.0149672	0.165939	
165	3.75957	0.121833	69.4328	24.5491	9.16327	0.0203124	26.5591	0.0440493	0.0527677	365.28	394.97	0.00040266	0.000405164	4.10295	416.118	0.0595315	0.000406487	8.39354e-28	0.000403889	378.272	442.556	0.000407859	7.4999	0.0149688	0.165962	
165.25	3.75955	0.121839	69.4377	24.5375	9.15719	0.0203168	26.5591	0.0439544	0.0527327	364.922	394.368	0.000402346	0.000404827	4.09987	415.356	0.0595392	0.000406137	7.75265e-28	0.000403563	377.804	441.603	0.000407495	7.49718	0.0149704	0.165985	
165.5	3.75954	0.121845	69.4424	24.5259	9.15112	0.0203211	26.5591	0.0438601	0.0526977	364.567	393.771	0.000402036	0.000404492	4.09681	414.599	0.0595468	0.00040579	7.15818e-28	0.000403241	377.34	440.656	0.000407135	7.4945	0.0149721	0.166008	
165.75	3.75952	0.121851	69.4472	24.5143	9.14505	0.0203255	26.5591	0.0437666	0.0526628	364.216	393.179	0.000401728	0.000404161	4.09379	413.848	0.0595545	0.000405446	6.54737e-28	0.000402922	376.879	439.717	0.000406779	7.49185	0.0149737	0.166031	
166	3.7595	0.121857	69.4518	24.5025	9.13898	0.0203299	26.559	0.0436738	0.0526278	363.868	392.591	0.000401424	0.000403833	4.0908	413.103	0.0595622	0.000405105	5.92313e-28	0.000402606	376.423	438.784	0.000406426	7.48924	0.0149753	0.166054	
166.25	3.75948	0.121863	69.4564	24.4908	9.13292	0.0203343	26.559	0.0435816	0.0525929	363.523	392.008	0.000401123	0.000403508	4.08783	412.363	0.0595699	0.000404768	5.28874e-28	0.000402293	375.971	437.858	0.000406076	7.48667	0.014977	0.166077	
166.5	3.75946	0.121869	69.461	24.4789	9.12685	0.0203387	26.559	0.0434901	0.052558	363.181	391.43	0.000400824	0.000403186	4.0849	411.629	0.0595776	0.000404434	4.64784e-28	0.000401983	375.522	436.938	0.00040573	7.48413	0.0149786	0.1661	
166.75	3.75944	0.121875	69.4655	24.467	9.12079	0.0203431	26.559	0.0433992	0.052523	362.843	390.857	0.000400529	0.000402867	4.08199	410.901	0.0595853	0.000404104	4.00449e-28	0.000401676	375.077	436.026	0.000405387	7.48163	0.0149803	0.166123	
167	3.75942	0.121881	69.4699	24.4551	9.11472	0.0203475	26.559	0.043309	0.0524881	362.507	390.288	0.000400237	0.000402552	4.07912	410.178	0.0595931	0.000403776	3.36312e-28	0.000401372	374.636	435.12	0.000405047	7.47916	0.0149819	0.166146	
167.25	3.7594	0.121887	69.4743	24.443	9.10866	0.0203519	26.5589	0.0432195	0.0524532	362.175	389.724	0.000399947	0.000402239	4.07628	409.461	0.0596008	0.000403452	2.72862e-28	0.000401072	374.199	434.22	0.00040471	7.47673	0.0149836	0.166168	
167.5	3.75938	0.121893	69.4787	24.431	9.1026	0.0203564	26.5589	0.0431306	0.0524183	361.846	389.164	0.000399661	0.00040193	4.07346	408.749	0.0596086	0.000403131	2.10628e-28	0.000400774	373.766	433.327	0.000404377	7.47433	0.0149852	0.166191	
167.75	3.75936	0.121899	69.4829	24.4189	9.09655	0.0203608	26.5589	0.0430424	0.0523835	361.52	388.609	0.000399377	0.000401624	4.07067	408.043	0.0596163	0.000402813	1.50186e-28	0.000400479	373.336	432.441	0.000404047	7.47197	0.0149869	0.166214	
168	3.75934	0.121905	69.4872	24.4067	9.09049	0.0203652	26.5589	0.0429548	0.0523486	361.197	388.059	0.000399096	0.000401321	4.06791	407.343	0.0596241	0.000402498	9.21564e-29	0.000400187	372.911	431.561	0.00040372	7.46964	0.0149885	0.166237	
168.25	3.75932	0.121911	69.4913	24.3944	9.08444	0.0203697	26.5588	0.0428679	0.0523137	360.877	387.513	0.000398819	0.000401021	4.06518	406.647	0.0596318	0.000402186	3.72071e-29	0.000399898	372.488	430.688	0.000403396	7.46734	0.0149902	0.16626	
168.5	3.7593	0.121917	69.4955	24.3822	9.07839	0.0203741	26.5588	0.0427816	0.0522789	360.56	386.971	0.000398544	0.000400723	4.06248	405.958	0.0596396	0.000401877	-1.3945e-29	0.000399612	372.07	429.821	0.000403076	7.46508	0.0149918	0.166283	
168.75	3.75928	0.121923	69.4995	24.3698	9.07234	0.0203786	26.5588	0.042696	0.0522441	360.246	386.434	0.000398271	0.000400429	4.05981	405.273	0.0596474	0.000401572	-6.05335e-29	0.000399329	371.655	428.96	0.000402758	7.46286	0.0149935	0.166306	
169	3.75926	0.121929	69.5035	24.3574	9.0663	0.020383	26.5588	0.042611	0.0522093	359.935	385.901	0.000398002	0.000400138	4.05716	404.594	0.0596552	0.000401269	-1.02761e-28	0.000399049	371.244	428.106	0.000402444	7.46066	0.0149951	0.166329	
169.25	3.75924	0.121935	69.5075	24.345	9.06026	0.0203875	26.5587	0.0425266	0.0521745	359.626	385.373	0.000397735	0.00039985	4.05455	403.92	0.059663	0.00040097	-1.48719e-28	0.000398772	370.837	427.258	0.000402133	7.4585	0.0149968	0.166351	
169.5	3.75922	0.121941	69.5114	24.3325	9.05422	0.020392	26.5587	0.0424428	0.0521397	359.321	384.849	0.000397472	0.000399564	4.05195	403.251	0.0596708	0.000400673	-1.90459e-28	0.000398498	370.433	426.417	0.000401825	7.45637	0.0149985	0.166374	
169.75	3.7592	0.121947	69.5153	24.32	9.04818	0.0203965	26.5587	0.0423596	0.0521049	359.019	384.329	0.000397211	0.000399282	4.04939	402.588	0.0596786	0.000400379	-2.27395e-28	0.000398226	370.032	425.581	0.00040152	7.45428	0.0150001	0.166397	
170	3.75918	0.121953	69.5191	24.3074	9.04215	0.0204009	26.5587	0.0422771	0.0520702	358.72	383.814	0.000396952	0.000399002	4.04686	401.93	0.0596864	0.000400089	-2.58913e-28	0.000397957	369.635	424.752	0.000401218	7.45222	0.0150018	0.16642	
170.25	3.75916	0.121959	69.5228	24.2947	9.03612	0.0204054	26.5587	0.0421952	0.0520355	358.423	383.303	0.000396697	0.000398725	4.04435	401.276	0.0596943	0.000399801	-2.8437e-28	0.000397691	369.242	423.929	0.000400919	7.45018	0.0150035	0.166442	
170.5	3.75914	0.121965	69.5265	24.2821	9.03009	0.0204099	26.5586	0.0421139	0.0520007	358.13	382.796	0.000396444	0.000398452	4.04187	400.628	0.0597021	0.000399516	-3.03093e-28	0.000397428	368.852	423.112	0.000400623	7.44819	0.0150051	0.166465	
170.75	3.75912	0.121971	69.5302	24.2693	9.02406	0.0204144	26.5586	0.0420332	0.0519661	357.839	382.294	0.000396193	0.00039818	4.03941	399.986	0.0597099	0.000399234	-3.14379e-28	0.000397167	368.466	422.302	0.00040033	7.44622	0.0150068	0.166488	
171	3.7591	0.121977	69.5338	24.2566	9.01804	0.0204189	26.5586	0.0419531	0.0519314	357.551	381.795	0.000395946	0.000397912	4.03698	399.348	0.0597178	0.000398955	-3.17495e-28	0.000396909	368.083	421.497	0.00040004	7.44428	0.0150085	0.166511	
171.25	3.75908	0.121983	69.5374	24.2437	9.01202	0.0204234	26.5586	0.0418736	0.0518967	357.266	381.301	0.000395701	0.000397647	4.03458	398.715	0.0597256	0.000398679	-3.11677e-28	0.000396654	367.703	420.698	0.000399752	7.44238	0.0150101	0.166533	
171.5	3.75906	0.121989	69.5409	24.2309	9.00601	0.0204279	26.5585	0.0417947	0.0518621	356.983	380.811	0.000395458	0.000397384	4.0322	398.087	0.0597335	0.000398406	-2.96129e-28	0.000396402	367.327	419.906	0.000399468	7.4405	0.0150118	0.166556	
171.75	3.75904	0.121995	69.5443	24.218	9	0.0204324	26.5585	0.0417164	0.0518275	356.704	380.325	0.000395219	0.000397124	4.02985	397.464	0.0597413	0.000398135	-2.70026e-28	0.000396152	366.955	419.119	0.000399187	7.43866	0.0150135	0.166579	
172	3.75902	0.122001	69.5477	24.205	8.99399	0.0204369	26.5585	0.0416387	0.0517929	356.427	379.843	0.000394982	0.000396867	4.02753	396.846	0.0597492	0.000397867	-2.32506e-28	0.000395905	366.585	418.338	0.000398908	7.43685	0.0150152	0.166601	
172.25	3.759	0.122007	69.5511	24.192	8.98799	0.0204414	26.5585	0.0415615	0.0517583	356.153	379.365	0.000394747	0.000396612	4.02523	396.233	0.059757	0.000397602	-1.82679e-28	0.00039566	366.219	417.563	0.000398633	7.43506	0.0150168	0.166624	
172.5	3.75898	0.122013	69.5544	24.179	8.98199	0.0204459	26.5585	0.041485	0.0517238	355.881	378.891	0.000394515	0.00039636	4.02295	395.625	0.0597649	0.00039734	-1.19619e-28	0.000395419	365.857	416.794	0.00039836	7.43331	0.0150185	0.166647	
172.75	3.75896	0.122019	69.5577	24.1659	8.97599	0.0204504	26.5584	0.041409	0.0516892	355.613	378.422	0.000394285	0.000396111	4.0207	395.022	0.0597727	0.000397081	-4.23671e-29	0.000395179	365.497	416.031	0.00039809	7.43159	0.0150202	0.166669	
173	3.75894	0.122025	69.5609	24.1528	8.97	0.0204549	26.5584	0.0413336	0.0516547	355.346	377.956	0.000394058	0.000395864	4.01848	394.424	0.0597806	0.000396824	1.02732e-29	0.000394943	365.141	415.273	0.000397823	7.42989	0.0150218	0.166692	
173.25	3.75892	0.122031	69.5641	24.1396	8.96401	0.0204594	26.5584	0.0412588	0.0516202	355.083	377.494	0.000393834	0.00039562	4.01628	393.83	0.0597885	0.00039657	5.72069e-29	0.000394709	364.788	414.522	0.000397558	7.42823	0.0150235	0.166715	
173.5	3.7589	0.122038	69.5672	24.1264	8.95803	0.020464	26.5584	0.0411845	0.0515858	354.822	377.036	0.000393612	0.000395379	4.0141	393.241	0.0597963	0.000396318	1.06114e-28	0.000394477	364.439	413.775	0.000397296	7.42659	0.0150252	0.166737	
173.75	3.75888	0.122044	69.5703	24.1131	8.95205	0.0204685	26.5583	0.0411108	0.0515513	354.564	376.582	0.000393392	0.00039514	4.01195	392.657	0.0598042	0.00039607	1.56135e-28	0.000394248	364.092	413.035	0.000397038	7.42498	0.0150269	0.16676	
174	3.75886	0.12205	69.5733	24.0999	8.94607	0.020473	26.5583	0.0410377	0.0515169	354.308	376.132	0.000393175	0.000394904	4.00983	392.078	0.0598121	0.000395824	2.06315e-28	0.000394021	363.749	412.3	0.000396781	7.42341	0.0150285	0.166782	
174.25	3.75884	0.122056	69.5763	24.0865	8.9401	0.0204775	26.5583	0.0409651	0.0514825	354.055	375.686	0.00039296	0.00039467	4.00772	391.503	0.0598199	0.00039558	2.55591e-28	0.000393797	363.409	411.571	0.000396528	7.42186	0.0150302	0.166805	
174.5	3.75882	0.122062	69.5793	24.0732	8.93413	0.020482	26.5583	0.0408931	0.0514482	353.805	375.243	0.000392748	0.000394439	4.00565	390.933	0.0598278	0.000395339	3.02799e-28	0.000393576	363.072	410.848	0.000396277	7.42033	0.0150319	0.166827	
