time,EpoRJAK2_1,EpoRpJAK2_1,p1EpoRpJAK2_1,p2EpoRpJAK2_1,p12EpoRpJAK2_1,EpoRJAK2_CIS_1,SHP1_1,SHP1Act_1,STAT5_1,pSTAT5_1,npSTAT5_1,CISnRNA1_1,CISnRNA2_1,CISnRNA3_1,CISnRNA4_1,CISnRNA5_1,CISRNA_1,CIS_1,SOCS3nRNA1_1,SOCS3nRNA2_1,SOCS3nRNA3_1,SOCS3nRNA4_1,SOCS3nRNA5_1,SOCS3RNA_1,SOCS3_1,Epo_1
27.25,3.563915131022232,0.15892769963309447,0.02845816764889649,0.13426128829177075,0.09065771343014395,0.0,26.610010342776384,0.11508965722360713,29.543523787282293,37.004646223862544,19.20775271105525,1457.9191542943606,1101.9487307738007,716.617825849944,404.00581244974825,199.641783559565,0.019867963578392017,0.3378132282784406,0.0018749730433069098,0.0018671205322181143,0.0018556110314938545,0.0018401011745545787,0.0018202217731024069,0.015639500373372788,2.715825278904239,1.24997e-07
27.5,3.5665920703193197,0.1586249311918804,0.028313345319658897,0.13332301870538293,0.08936663448989575,0.0,26.609558136729248,0.11554186327074484,29.738180677771027,36.80791949191241,19.210763389545154,1465.2334455114506,1114.7338035421312,730.5442100498361,415.36723439781275,207.10910255824106,0.02061115072390308,0.35547934636880346,0.0018760677118536966,0.0018690932620514823,0.0018585458915700514,0.0018440886946850122,0.0018253593077418124,0.015940254245685244,2.768052069183157,1.24997e-07
27.75,3.5692230435767085,0.1583230458601366,0.028169878501052993,0.13239720153975504,0.08810683054848514,0.0,26.609111299671284,0.1159887003287076,29.932998003632857,36.612376770006435,19.211818511064532,1472.2939660532522,1127.3198622697598,744.4264726641885,426.81905979766117,214.7164740943673,0.02136827840762376,0.3737894983896939,0.001876951975282837,0.001870835029590489,0.0018612276273214678,0.0018477992223309805,0.0018301941783347478,0.01624129541545125,2.820328753415269,1.24997e-07
28.0,3.571809287711608,0.15802209516567287,0.028027761372011864,0.13148365473224038,0.08687720104460495,0.0,26.60866974468333,0.11643025531666472,30.1279488574935,36.41801228550071,19.210965610185305,1479.1037918269624,1139.7050152816253,758.2590713843169,438.3564065380928,222.4620470452588,0.022139162425788,0.39275490902030236,0.0018776308552165848,0.0018723512533079655,0.001863662080967718,0.0018512390505656183,0.00183473315507383,0.01654256858317649,2.8726457285834575,1.24997e-07
28.25,3.5743519927513394,0.15772212810373404,0.027886987796332467,0.13058219898396917,0.08567669239076298,0.0,26.60823338681506,0.11686661318493659,30.323006723470737,36.22482051399034,19.208251290961435,1485.6660293539512,1151.8875483684756,772.0366025195459,449.97437364184964,230.34385963757984,0.02292360755993682,0.41238660230104945,0.0018781092756353884,0.0018736472472566153,0.001865854982802585,0.0018544143521929297,0.0018389828785195588,0.01684401978572617,2.9249936237352845,1.24997e-07
28.5,3.576852278456056,0.15742318991565143,0.027747551124111113,0.12969265868094026,0.08450432184937882,0.0,26.607802143550565,0.1172978564494269,30.518146091218295,36.03279556017327,19.203721234335937,1491.9838237362098,1163.8659192737755,785.7537886141736,461.6680411128014,238.35984870621502,0.02372140849861541,0.4326954049100679,0.0018783920644151564,0.00187472822221566,0.0018678119531299801,0.0018573311842259707,0.0018429498695331826,0.017145596382567733,2.977363297593872,1.24997e-07
28.75,3.57931122835109,0.15712532383371172,0.027609444468583263,0.12881485968478362,0.08335914368796918,0.0,26.607375934092254,0.11772406590774132,30.713342087186202,35.84193150132253,19.197420234893485,1498.060340812725,1175.6387524701745,799.4054957942557,473.43248251255574,246.50784619447666,0.0245323494887972,0.45369192151651555,0.0018784839553576997,0.0018755992882961644,0.0018695385046675378,0.0018599954884985048,0.0018466405250337362,0.01744724701218273,3.029745830988738,1.24997e-07
29.0,3.581729870913324,0.15682857014807838,0.02747266056824109,0.1279486307384293,0.08224026765806529,0.0,26.606954679740284,0.11814532025971283,30.90857040682469,35.65222245921406,19.18939219485054,1503.8987742318884,1187.204834727371,812.9867222158401,485.2627640368691,254.78558759021834,0.025356205175688876,0.47538653939392844,0.0018783895893887577,0.0018762654560917442,0.0018710400435643013,0.0018624130932727093,0.0018500611219640117,0.017748921585135632,3.082132525652124,1.24997e-07
29.25,3.5841091910773684,0.1565329667929879,0.02733719189098755,0.12709380316501462,0.08114684709977935,0.0,26.606538303646396,0.11856169635360254,31.1038073646327,35.46366253348271,19.179680148194326,1509.502337860687,1198.5631097060868,826.4926036387976,497.15395211708716,263.190713504476,0.02619274075977015,0.4977894147130814,0.0018781135165666417,0.001876731638725722,0.001872321871594869,0.0018645897154425395,0.0018532178190326313,0.018050571251929045,3.1345148986369296,1.24997e-07
29.5,3.5864501385839866,0.1562385497647533,0.02720303071034143,0.12625021093576153,0.08007807003129457,0.0,26.60612673062906,0.11897326937093583,31.299030003570767,35.27624567638456,19.168326283700672,1514.8742596632167,1209.7126726591387,839.918417294266,509.1011201432941,271.72077191269324,0.027041712219804618,0.5209104607356416,0.001877660197981442,0.001877002653767605,0.0018733891883166403,0.0018665309629210271,0.0018561166591095175,0.01835214837289357,3.186884677087962,1.24997e-07
29.75,3.58875361523922,0.15594535247017874,0.02707016896994335,0.12541769092176788,0.07903317242502775,0.0,26.60571988738971,0.1193801126102857,31.494215705276343,35.0899660828957,19.155371944477178,1520.0177862121432,1220.6527671981678,853.2595730408898,521.0993473852703,280.3732248391973,0.027902866978276347,0.544759352455553,0.0018770340059112423,0.0018770832241800644,0.0018742470919249547,0.0018682423348280162,0.0018587635684950774,0.01865360651336369,3.239233797404225,1.24997e-07
30.0,3.5910204972813986,0.15565340690461898,0.026938598532845547,0.1245960824897584,0.07801141481751642,0.0,26.60531770209386,0.11978229790613519,31.68934251982201,34.90481783957487,19.14085765906007,1524.9361695432588,1231.3827779395544,866.5116257271569,533.1437317476423,289.14544802226527,0.02877594386786432,0.5693455021358532,0.0018762392275464307,0.0018769779812047775,0.001874900582135574,0.0018697292251238487,0.001861164361787403,0.01895490039564048,3.291554396897028,1.24997e-07
30.25,3.5932516205719542,0.15536274284524154,0.026808310994749177,0.12378522724785028,0.07701209836634205,0.0,26.60492010460765,0.12017989539234938,31.884389066119358,34.72079501954915,19.124823148120374,1529.632673273997,1241.9022283324744,879.6702644752651,545.2293865272567,298.03473771039427,0.029660673808038912,0.5946780685531596,0.0018752800646039476,0.0018766914646877657,0.0018753545610591458,0.001870996923437271,0.0018633247421613285,0.019255985897340764,3.343838813503308,1.24997e-07
30.5,3.595447791561761,0.15507338844525187,0.026679297813328277,0.12298496938825648,0.07603455281753933,0.0,26.60452702628217,0.12057297371782673,32.07933444971214,34.537891752305754,19.10730734252213,1534.110564781541,1252.2107743893312,892.7313185654315,557.3514492200985,307.0383126430761,0.030556780002115678,0.620765940780263,0.0018741606358185165,0.001876228125537327,0.0018756138353935583,0.0018720506170976483,0.0018652503033166985,0.019556820017468928,3.39607957989387,1.24997e-07
30.75,3.5976097875910953,0.15478537024102593,0.026551550306915504,0.12219515568180656,0.07507813620529384,0.0,26.604138399924235,0.1209616000757632,32.274158985560156,34.35610149890655,19.08834838623391,1538.3731136433146,1262.3082005756237,905.6907559589631,569.5050844814117,316.15331785142104,0.03146397831555418,0.6476177344154173,0.0018728849781226083,0.0018755923270336507,0.0018756831179128144,0.0018728953929190771,0.001866946531651195,0.019857360856642317,3.4482694200394386,1.24997e-07
31.0,3.599738349026257,0.1544987127053618,0.02642505955282431,0.1214156351230742,0.07414224361861926,0.0,26.603754159909407,0.12134584009059236,32.46884595551464,34.17541530393352,19.06798362262588,1542.4235951433143,1272.194417603988,918.5446759151605,581.6854821417329,325.37682976095783,0.032381977783956135,0.675241798378499,0.0018714570467640579,0.0018747883451121616,0.001875567028340977,0.0018735362389515505,0.0018684188091314627,0.020157567608548164,3.5004012477270865,1.24997e-07
31.25,3.6018342028578534,0.15421343954708755,0.026299816657466266,0.12064625925330677,0.0732262817104226,0.0,26.603374241750323,0.12172575824967426,32.66337704350141,33.9958262972671,19.04624968616175,1546.2652734164776,1281.869451944581,931.2893251935301,593.8878759451798,334.7058567257517,0.03331048066596537,0.7036461772534552,0.001869880719971888,0.0018738203730418012,0.0018752700972050362,0.0018739780465105084,0.0018696724125470579,0.020457400505471273,3.5524681571009586,1.24997e-07
31.5,3.603898052028215,0.15392957310924077,0.02617581262591098,0.11988688194267053,0.0723296803200995,0.0,26.60299858225729,0.12210141774270941,32.8577353474414,33.81732670646033,19.023182467061417,1549.9014070208161,1291.3334446380231,943.9210883215897,606.1075392223646,344.13734440617475,0.034249182978672216,0.732838623155686,0.0018681597985336779,0.00187269252118601,0.0018747967662628997,0.001874225611858406,0.0018707125169781817,0.02075682081463295,3.6044634220264684,1.24997e-07
31.75,3.6059305625622353,0.15364713370983457,0.026053038233396515,0.11913735921151417,0.07145190630915628,0.0,26.602627119803923,0.1224728801960762,33.05190573974681,33.63990754315387,18.998817043066484,1553.3352587838367,1300.5866527296378,956.4364728100371,618.3397750217038,353.668181421616,0.03519777506046741,0.7628266195825408,0.0018662980029301444,0.0018714088152679174,0.0018741513875104576,0.0018742836364498056,0.0018715441979651306,0.021055790848546387,3.6563804978885206,1.24997e-07
32.0,3.607932380176595,0.15336614050710715,0.025931484192921628,0.11839754934767081,0.07059244580184228,0.0,26.602259793968187,0.12284020603181275,33.245873958368215,33.463559452748726,18.97318776566592,1556.570081425422,1309.6294391592755,968.8321225588988,630.5799331746101,363.2952009264344,0.036155941727677804,0.7936173472780026,0.0018642989785157963,0.0018699732009235936,0.0018733382272394588,0.0018741567299176386,0.0018721724326920942,0.02135427391299315,3.708213012557443,1.24997e-07
32.25,3.6099041497650366,0.15308661251456093,0.025811141352175524,0.11766731305378816,0.0697507833405752,0.0,26.601896545113554,0.12320345488644414,33.43962552248772,33.28827372934811,18.946328360990485,1559.6091008636577,1318.4622615578382,981.1048339587616,642.8234299221967,373.01518178762325,0.03712336239151678,0.8252176445837089,0.0018621663014500346,0.0018683895488495247,0.0018723614705685764,0.0018738494133037982,0.001872602101049062,0.021652234249089415,3.7599547563285984,1.24997e-07
32.5,3.611846495078997,0.1528085675429093,0.02569200048443559,0.1169465131790649,0.06892642374072983,0.0,26.601537314798453,0.12356268520154569,33.63314707511692,33.11404104336812,18.918271827691164,1562.4555315887562,1327.0856761751088,993.2515346919727,655.0657320906324,382.82485527480253,0.038099711724282455,0.8576340440993072,0.0018599034742420803,0.0018666616517259652,0.0018712252194255,0.0018733661189081754,0.0018728379883807085,0.021949637057150657,3.8115996860665233,1.24997e-07
32.75,3.613759988511255,0.15253202065077415,0.025574051956025627,0.11623501451894747,0.0681189243891336,0.0,26.6011820465527,0.12391795344729335,33.82639995189841,32.94087767690458,18.889050721782482,1565.1126082670964,1335.5003508864536,1005.2692459941327,667.3023225281478,392.7209121998619,0.03908466037058746,0.8908728499775029,0.0018575139271120294,0.00186479321917293,0.0018699334871496078,0.001872711186743839,0.001872884785291148,0.022246448565260597,3.8631419371121494,1.24997e-07
33.0,3.6156452192046378,0.15225698765213969,0.025457286456371808,0.1155326841872045,0.06732782252578197,0.0,26.60083068418089,0.12426931581910464,34.019363002914474,32.76878295880197,18.85869678300677,1567.5835162365372,1343.707026724168,1017.1551563196318,679.5287794284942,402.6999988821308,0.04007787454455953,0.9249399692813955,0.0018550010227373276,0.0018627878928158916,0.0018684902139152223,0.0018718888761152816,0.0018727470922007376,0.02254263583117105,3.9145757888820225,1.24997e-07
33.25,3.617502760188388,0.15198348342652376,0.025341694640920547,0.11483939136921563,0.0665526704010877,0.0,26.600483172576244,0.1246168274237524,34.21200943210612,32.59776227163701,18.827241158246196,1569.8714243385352,1351.7065313079843,1028.9065819184955,691.740740497514,412.7587247555321,0.04107901678762906,0.9598409919812575,0.001852368056002868,0.0018606492406863246,0.0018668992610905925,0.001870903362128438,0.0018724294196315655,0.022838166813641297,3.965895677256616,1.24997e-07
33.5,3.619333163151242,0.15171152166044413,0.02522726708904493,0.11415500734524445,0.06579304078016004,0.0,26.600139457759465,0.12496054224053013,34.40431309124465,32.42782074594231,18.7947144186939,1571.9794870390579,1359.4997770887371,1040.5209618747685,703.9339014160917,422.8936658818521,0.04208774631828748,0.9955811970048496,0.001849618256675568,0.0018583807587169271,0.0018651644121907196,0.0018697587366055385,0.0018719361893447346,0.023133010363458714,4.017096193021012,1.24997e-07
33.75,3.6211369138332032,0.15144111261242904,0.025113993938514892,0.11347940585284969,0.0650485737891382,0.0,26.5997994873896,0.1253005126103939,34.5962947766586,32.25891696144148,18.761146562823175,1573.910870880509,1367.0877741700226,1051.9958292788215,716.1039854118432,433.1013677697419,0.043103719313149456,1.0321656212685069,0.001846754799112331,0.0018559858724758289,0.0018632893703939494,0.0018684590047416975,0.0018712717319812754,0.023427136281634255,4.068172091970764,1.24997e-07
34.0,3.6229145437346757,0.1511722687327657,0.025001865822741862,0.11281246221251852,0.06431885952343325,0.0,26.599463209305725,0.12563679069427405,34.7879221279836,32.0910630394989,18.726567029177556,1575.6686814198085,1374.4715841978314,1063.3288809457429,728.246830528647,443.37834996314666,0.04412658936246071,1.0695988723117282,0.001843780785742572,0.0018534679395158314,0.0018612777705986135,0.0018670080989689397,0.0018704402982363988,0.023720515103815377,4.11911825747438,1.24997e-07
34.25,3.6246665490061147,0.15090500058979114,0.024890873192015515,0.1121540539268262,0.06360352331138773,0.0,26.599130572543082,0.12596942745691264,34.979184215652666,31.924250039938137,18.691004719202333,1577.25601431546,1381.6523474515009,1074.5179237607435,740.3583302775512,453.721108916567,0.04515600775717752,1.1078852602485818,0.0018406992620946842,0.0018508302502207947,0.001859133173115746,0.001865409871449476,0.001869446053504351,0.024013118225813104,4.169929722271559,1.24997e-07
34.5,3.626393408659712,0.1506393176883614,0.024781006412586862,0.11150406013944243,0.06290220712603235,0.0,26.59880152714191,0.12629847285809073,35.170073696292846,31.758465989014983,18.654487730523094,1578.6759485445382,1388.6312784235183,1085.5608791751151,752.4344395961429,464.12611895794515,0.04619162358473357,1.147028788017937,0.0018375132104696361,0.0018480760303881444,0.001856859067240416,0.0018636680966556808,0.0018682930792580292,0.02430491787662656,4.220601663788803,1.24997e-07
34.75,3.6280955844432885,0.15037522843956694,0.024672255751587,0.11086236151034361,0.06221456988134846,0.0,26.598476024142784,0.12662397585721494,35.360587355710045,31.59369537753152,18.617043297165672,1579.9315470230626,1395.4096638736835,1096.4557798799092,764.4711742632933,474.58983511301466,0.047233084010204554,1.1870331555014262,0.0018342255503118487,0.001845208442971646,0.0018544588727728826,0.0018617864725850738,0.0018669853741456184,0.024595887107099278,4.271129402169529,1.24997e-07
35.0,3.629773530134451,0.15011274091327922,0.024564611608041367,0.110228841186529,0.06154027618383386,0.0,26.598154015255293,0.12694598474470867,35.550725620021474,31.42991909224713,18.57869860040186,1581.025832538196,1401.988838330059,1107.2007890463194,776.4646487687004,485.1087045745028,0.04828003541748951,1.2279016782608836,0.0018308391526749913,0.0018422305869508118,0.0018519359411525544,0.0018597686258419828,0.0018655268613460255,0.02488599969082354,4.321508383065709,1.24997e-07
35.25,3.6314276841414825,0.14985186220347418,0.024458064307788217,0.10960338383143947,0.06087900554194987,0.0,26.597835453105713,0.12726454689428665,35.740493895291095,31.267113579461842,18.53948003679499,1581.9618074293485,1408.3701995555434,1117.7941795765432,788.4110460382711,495.6791628521462,0.04933212302649202,1.26963735757509,0.0018273568297107405,0.0018391455012920848,0.001849293557278079,0.0018576181098672244,0.0018639213848333498,0.025175230180546387,4.371734187432993,1.24997e-07
35.5,3.633058487417131,0.14959259957353407,0.02435260434747875,0.10898587603510088,0.060230432652889805,0.0,26.59752029122333,0.12757970877666633,35.92984814739688,31.105305110870123,18.49941344259998,1582.742452816381,1414.5552114016784,1128.2343317373254,800.306610971836,506.29763124859363,0.0503889906419463,1.312242898580063,0.0018237813166506315,0.0018359561577138122,0.001846534940200001,0.0018553384070439055,0.0018621727104981165,0.025463553910439665,4.421802531924899,1.24997e-07
35.75,3.6346663656910554,0.14933495935214822,0.024248222175854185,0.1083762060324265,0.05959424677465024,0.0,26.59720848390027,0.1278915160997274,36.1187616091179,30.944503085846737,18.458524080136947,1583.3707198302588,1420.5453859252166,1138.5197387955277,812.1476742363943,516.9605300460778,0.051450281965771054,1.3557206590795707,0.001820115300792616,0.0018326654720227894,0.0018436632454725038,0.0018529329305674836,0.0018602845300223464,0.025750946928880143,4.471709257219822,1.24997e-07
36.0,3.6362517307299282,0.149078947003655,0.02414490820532334,0.10777426366925796,0.058970150417969575,0.0,26.59689998616658,0.12820001383341972,36.30722278540494,30.78470202201136,18.41683664384887,1583.8495286666434,1426.3422802843736,1148.6490051098795,823.9306537590458,527.664281616617,0.05251564090665979,1.400072649092781,0.0018163614219026398,0.0018292763052777323,0.00184068156661367,0.0018504050259364345,0.0018582604623586128,0.026037385982372648,4.521450325229208,1.24997e-07
36.25,3.637814990298728,0.14882456773544653,0.02404265292885478,0.10717994048169542,0.058357848581408994,0.0,26.59659475381803,0.12850524618196726,36.49520204186561,30.625914956387916,18.37437527536064,1584.1817712168538,1431.94750039371,1158.620840773001,835.6520460221689,538.4053089243257,0.05358471143111542,1.445300553603577,0.0018125222595445395,0.0018257914603006826,0.0018375929361580743,0.0018477579722694286,0.0018561040541134057,0.02632284852286045,4.571021820367029,1.24997e-07
36.5,3.6393565209171697,0.14857182532409663,0.02394144674385029,0.10659313024837562,0.05775707679264159,0.0,26.596292743627117,0.12880725637288168,36.68274421702732,30.468080532952822,18.33116400012715,1584.3703198541511,1437.3627131624212,1168.4340520609178,847.3084040043171,549.1800269152731,0.054657136706652815,1.4914057861573533,0.001808600329453172,0.0018222136607066656,0.0018344003144541746,0.001844994979784285,0.001853818779833884,0.026607312749605386,4.620419956822393,1.24997e-07
36.75,3.640876715415332,0.1483207240743798,0.023841280228232852,0.10601372775870894,0.057167552549480145,0.0,26.595993912830167,0.12910608716983366,36.86981509937603,30.31121708339049,18.287225916079926,1584.4180051754297,1442.589608854825,1178.0875567977419,858.8963915407651,559.9848715440897,0.05573256199053297,1.5383893672526143,0.0018045981024996693,0.00181854559760613,0.0018311066152832754,0.0018421191989796072,0.0018514080466503276,0.026890757464449144,4.669641053425148,1.24997e-07
37.0,3.6423759508671254,0.14807126751904912,0.023742143958262987,0.10544162962079706,0.05658900806089857,0.0,26.595698219445005,0.12940178055499021,37.0564086897531,30.155314962730284,18.24258377831658,1584.3276299398162,1447.6299220497326,1187.5803704165294,870.4127479714944,570.8162847987262,0.056810633139529,1.586252008335859,0.0018005179927271134,0.0018147898987821338,0.0018277146902267707,0.0018391337166864885,0.0018488751935797653,0.027173162145490645,4.718681546440206,1.24997e-07
37.25,3.64385459450499,0.14782345862044896,0.023644028525794482,0.10487673399858097,0.056021184376318284,0.0,26.595405622223737,0.12969437777625642,37.24251703426607,30.00036679573047,18.197259883759735,1584.1019679522985,1452.4854264179048,1196.9116049825157,881.854292824979,581.6707193378863,0.057890997071502345,1.634994104033424,0.001796362365739104,0.0018109491358897258,0.0018242273305777536,0.0018360415564270657,0.0018462234924407652,0.02745450692402305,4.767537985562562,1.24997e-07
37.5,3.6453129977993664,0.1475772994072698,0.023546924458276376,0.10431894050348217,0.05546383785773785,0.0,26.595116080776478,0.12998391922351724,37.42811901166744,29.84637866176464,18.15127611149732,1583.7437716900097,1457.157940901925,1206.0804623158483,893.2179129728569,592.5446344944954,0.058973301367743876,1.6846157645429132,0.0017921335510027493,0.001807025821714747,0.0018206472598774207,0.0018328456738471845,0.0018434561465523564,0.02773477260525968,4.816207037516444,1.24997e-07
37.75,3.646751515151734,0.14733279212400233,0.023450822463491602,0.10376815038980929,0.054916719897095206,0.0,26.594829555139608,0.1302704448603854,37.613212975831644,29.693337497409814,18.104653857237118,1583.2557476122147,1461.6493008653663,1215.0862458792253,904.5006038705774,603.4345190355057,0.060057196538055524,1.7351167241561,0.0017878338102285793,0.0018030224214514987,0.0018169771595837932,0.001829548974896419,0.0018405763000203306,0.028013940550392444,4.864685465574253,1.24997e-07
38.0,3.648170489876795,0.1470899383702836,0.023355713242812944,0.1032242663469005,0.05437959218933968,0.0,26.59454600608216,0.13055399391783318,37.79779117349829,29.54123662691519,18.057414108631807,1582.640574408114,1465.9613757891104,1223.9283477319063,915.6994389312589,614.3368783692467,0.06114233474771851,1.7864964143722706,0.0017834653640984273,0.001798941345345054,0.0018132196507178115,0.0018261543037860525,0.0018375870329573028,0.0282919927429032,4.912970141071819,1.24997e-07
38.25,3.6495702514672015,0.14684873891525352,0.02326158748970315,0.10268719273060378,0.05385222942336933,0.0,26.594265395075947,0.13083460492404575,37.981842771317204,29.39007279525585,18.009577357863144,1581.9009049994993,1470.0960696926577,1232.6062463818073,926.8115666190696,625.2482341011395,0.06222836977330807,1.8387539736815222,0.0017790303932209892,0.0017947849585836686,0.0018093772977355587,0.0018226644416205267,0.0018344913593759905,0.02856891178422234,4.9610580426545114,1.24997e-07
38.5,3.650951119469822,0.1466091939459535,0.023168435920219957,0.10215683542112182,0.05333441526901309,0.0,26.59398768424028,0.1311123157597159,38.16535572582353,29.23984425886345,17.961163658797368,1581.039362040336,1474.0553139968295,1241.1195061935814,937.8342176246225,636.1651306453804,0.06331495766076471,1.891888234025171,0.0017745310358545123,0.0017905555785519749,0.0018054526106234146,0.001819082110759382,0.0018312922312279322,0.028844680862910043,5.008946250925425,1.24997e-07
38.75,3.6523134125984345,0.14637130365157283,0.023076249344618893,0.10163310151477753,0.05282593291672651,0.0,26.5937128362312,0.13138716376879148,38.348321424411665,29.090546060577218,17.912192749276358,1580.058527645185,1477.8410538723272,1249.4677790228773,948.7647212931699,647.0841474621028,0.06440175794333275,1.9458976859472437,0.001769969380626865,0.0017862554667540454,0.0018014480486311223,0.0018154099838256462,0.0018279925463673622,0.02911928369979658,5.056631938918716,1.24997e-07
39.0,3.6536574383947507,0.1461350675601257,0.02298501858629074,0.10111589963271247,0.05232657585225061,0.0,26.59344081433676,0.13165918566323337,38.53072903291606,28.942175764334543,17.86268393144987,1578.9609545556696,1481.4552587862993,1257.6507975810543,959.6004876815496,658.0018903976564,0.06548843277976797,2.0007805229019304,0.001765347477838769,0.0017818868405362139,0.0017973660179205224,0.0018116506754541095,0.001824595141934359,0.029392704582427612,5.104112378081222,1.24997e-07
39.25,3.654983504908349,0.14590048531324362,0.022894734573505993,0.10060513965010234,0.05183613558092889,0.0,26.593171582469797,0.13192841753019618,38.71257308158805,28.794725895736494,17.812656033169166,1577.7491703783735,1484.8999299503575,1265.6683739056766,970.3389964659874,668.9149836202148,0.06657464615170937,2.056534670223372,0.0017606673267591818,0.00177745187981305,0.0017932088819037604,0.001807806743973845,0.00182110278987296,0.029664928381068566,5.151384941051731,1.24997e-07
39.5,3.6562919078061653,0.1456675557993183,0.022805388238337866,0.10010073290265004,0.05135441527965763,0.0,26.592905105088793,0.13219489491119835,38.89384401840905,28.64819328859219,17.76212755364782,1576.425664851931,1488.1770766164138,1273.5203981958227,980.9778238755637,679.820093743395,0.06766006626473065,2.113157725406507,0.0017559308939447773,0.0017729527145569518,0.0017889789491554336,0.0018038806956876896,0.0018175182105396714,0.02993594046753661,5.198447087565719,1.24997e-07
39.75,3.657582936199829,0.14543627754452274,0.022716970562475278,0.09960259206283867,0.0508812236564633,0.0,26.59264134721023,0.13245865278976576,39.074532183054146,28.502575144516683,17.71111661464541,1574.9928949072198,1491.2887229201542,1281.2068361756235,991.5146316636045,690.7139229592424,0.0687443648649066,2.1706469867877165,0.0017511401070913043,0.0017683914318284252,0.0017846784800368567,0.0017998749844788473,0.001813844068498893,0.03020572673124779,5.245296367242048,1.24997e-07
40.0,3.6588568736553944,0.14520664877388018,0.02262947257749881,0.09911063107873884,0.050416373940616925,0.0,26.592380274403673,0.13271972559631617,39.25462910921157,28.357867737127645,17.65964095098961,1573.4532860608326,1494.2369089213523,1288.727726972469,1001.9471634302344,701.5932079100725,0.06982721712656133,2.228999465127007,0.0017462968529931922,0.0017637700774813274,0.0017803096895484354,0.0017957920130388081,0.0018100829722812167,0.03047427357656311,5.2919304191221,1.24997e-07
40.25,3.6601139915570555,0.1449786668955737,0.022542885226678577,0.098624765019887,0.04995969132693392,0.0,26.59212185281368,0.1329781471863128,39.43413128887753,28.214062674440044,17.607717871755288,1571.809235807244,1497.023700069614,1296.083182975664,1012.2732318903754,712.454708505645,0.07090830053923228,2.28821191647508,0.0017414029632729533,0.0017590906468846709,0.0017758747531387987,0.0017916341402536414,0.0018062374751053178,0.030741567944582705,5.338346975454405,1.24997e-07
40.5,3.6613545618308563,0.14475232949984,0.022457199645002073,0.09814491035471413,0.049510998695715805,0.0,26.59186604905866,0.13323395094133306,39.61303085975866,28.071156122649647,17.555364389447938,1570.0631039676657,1499.6511573301432,1303.2733834924436,1022.4907502255425,723.2952417649115,0.07198729827607042,2.3482807717062135,0.0017364602502226083,0.001754355106040198,0.0017713757958960988,0.0017874036693365208,0.001802310078597852,0.031007597217769904,5.384543845132247,1.24997e-07
40.75,3.6625788480590775,0.14452763365461693,0.022372406956554503,0.09767098470033947,0.049070126655539684,0.0,26.591612830279978,0.13348716972001085,39.791322490962244,27.929141975634682,17.502597139725125,1568.2172194664706,1502.1213554357548,1310.298575605424,1032.597709276754,734.1116608214027,0.07306389710421368,2.4092021929657923,0.001731470482228802,0.001749565378167417,0.0017668149024256236,0.0017831028583079895,0.0017983032318939418,0.031272349268297445,5.430518922089159,1.24997e-07
41.0,3.6637871116960006,0.14430457641812836,0.022288498417929656,0.0972029070984193,0.04863690639564999,0.0,26.59136216414912,0.13373783585087273,39.96900058839392,27.78801465056635,17.44943237992964,1566.2738798161697,1504.4363802577498,1317.1590721971756,1042.5921784058758,744.9008573955739,0.07413778763088949,2.4709720745788926,0.0017264353886772223,0.0017447233424529574,0.0017621941127124686,0.0017787339196811696,0.0017942193345883294,0.03153581244578511,5.4762701831694836,1.24997e-07
41.25,3.664979615085029,0.14408315509269942,0.022205465488016957,0.09674059817362021,0.04821116618676208,0.0,26.59111401888131,0.13398598111868457,40.14605848852764,27.647769904866777,17.395885973485267,1564.2353519883484,1506.5983301173071,1323.8552504916197,1052.4723018801055,755.6597598584951,0.07520866411071271,2.5335860544685316,0.001721356659094957,0.0017398308306761131,0.0017575154209360357,0.0017742990222510704,0.001790060738847373,0.03179797557636819,5.521795687966582,1.24997e-07
41.5,3.6661566076897687,0.1438633660372576,0.02212329948409261,0.09628397918413441,0.04779274763087369,0.0,26.590868363086177,0.13423163691381643,40.32249295933206,27.508400251748693,17.34197351140114,1562.1038674589304,1508.6092979004627,1330.3875464285961,1062.2363161055252,766.3853546131555,0.07627622657388669,2.597039477049051,0.0017162359519005744,0.0017348896501161448,0.001752780788394954,0.0017698002888454226,0.0017858297451706867,0.032058827896673976,5.5670935673577,1.24997e-07
41.75,3.6673183386830996,0.14364520574303294,0.022041991887509636,0.09583297281194678,0.04738149090053792,0.0,26.590625165874364,0.1344748341256307,40.49830036772613,27.36989885723876,17.287710218483777,1559.8816264011057,1510.4713833159233,1336.7564555813253,1071.882534122763,777.0746708616873,0.07734017931004625,2.6613274323148355,0.0017110748880678395,0.0017299015651911017,0.0017479921342753537,0.0017652398004168572,0.0017815286081243106,0.03231835909000789,5.612162029787729,1.24997e-07
42.0,3.6684650409678934,0.14342866961366546,0.021961534008704015,0.0953875023000611,0.046977253135802144,0.0,26.590384396878978,0.13471560312101294,40.673474498454034,27.232261715443855,17.233110961858834,1557.5707992078765,1512.1866952711753,1342.9625323538971,1081.4093411313838,787.7247769050715,0.07840023049996808,2.726444768949628,0.0017058750536555626,0.0017248682987826345,0.0017431513291468492,0.0017606195903315121,0.001777159536273592,0.032576559293898306,5.656999362579387,1.24997e-07
