task1.time,task1.SOCS3,task2.SOCS3,task3.SOCS3,task1.pSTAT5,task2.pSTAT5,task3.pSTAT5,task1.CIS,task2.CIS,task3.CIS
38.64,5.035675367758784,294.85888890868057,1.4576327387489623,29.1561227586902,0.30274274886762625,16.83370072237448,1.9220258132704677,0.0027918897929854695,578.6976864708015
38.76,5.0585351191916725,294.85902841369335,1.4673766268682076,29.084593377189538,0.3028873674114774,16.825306592194828,1.9480762446792972,0.0028441316264262405,578.6995659575612
38.879999999999995,5.081347555217673,294.859168445485,1.4771301425444443,29.01327775283148,0.30302779195763657,16.816841633302115,1.974327890419491,0.002897098207611374,578.7015162213827
39.0,5.10411238219981,294.85930900009686,1.4868930709766448,28.94217569673858,0.3031640737732232,16.80830665824631,2.000780524096214,0.0029507953156556912,578.7035374842461
39.12,5.126829313620916,294.85945007353723,1.4966651987021675,28.87128532836016,0.3032962654277871,16.799702473148425,2.027433914624517,0.0030052287193817417,578.7056299640059
39.24,5.1494980660600875,294.85959166180623,1.5064463087130509,28.800606197914302,0.3034244189193668,16.791029805370897,2.054287805519352,0.003060404176185258,578.707793893818
39.36,5.172118360014022,294.859733760933,1.5162361867193241,28.730138595384318,0.30354858280579916,16.78228939655317,2.08134191955544,0.0031163274306580903,578.7100294971475
39.48,5.1946899216465265,294.8598763669175,1.5260346272026772,28.659882128946375,0.30366880680611236,16.773482092537446,2.108595968287396,0.003173004215032615,578.7123369636103
39.6,5.2172124818542915,294.86001947575164,1.535841421306169,28.58983641578166,0.3037851401627268,16.764608663833034,2.136049647516746,0.0032304402481048143,578.7147164971974
39.72,5.239685776210714,294.86016308342033,1.5456563614488243,28.520001081780254,0.3038976316379848,16.75566987419349,2.1637026373566868,0.0032886412345558337,578.7171682978521
39.839999999999996,5.262109544909692,294.8603071859022,1.5554792413243326,28.450375761244945,0.30400632951068035,16.74666648071718,2.191554602296848,0.0033476128642735466,578.7196925614401
39.96,5.284483532709455,294.86045177916964,1.5653098558997507,28.380960096595114,0.304111281572589,16.737599233947805,2.2196051912680637,0.003407360811674147,578.7222894797211
40.08,5.306807491660111,294.86059685918536,1.575148001414202,28.311751947328805,0.304212535307504,16.728468877974986,2.247854051863197,0.003467890735661416,578.7249592403191
40.199999999999996,5.329081174568018,294.8607424218589,1.5849934753775743,28.242751557855826,0.3043101395078727,16.71927615053482,2.2763007974522607,0.003529208284609158,578.7277020266936
40.32,5.35130433975753,294.86088846317665,1.5948460765692223,28.173958457899392,0.30440413946258743,16.71002178311042,2.3049450317476055,0.0035913190788803965,578.7305180181105
40.44,5.373476750171249,294.861034979087,1.6047056050366677,28.105372004848135,0.3044945812529528,16.700706501032478,2.3337863445789697,0.003654228725171768,578.7334073896128
40.559999999999995,5.39559817309702,294.86118196553474,1.6145718620942968,28.03699152292986,0.3045815104899482,16.691331023579846,2.3628243108557134,0.0037179428114350274,578.7363703119911
40.68,5.417668380115119,294.8613294184618,1.6244446460942865,27.968816300753947,0.30466497231256506,16.681895982146386,2.3920584906486773,0.003782466906204956,578.7394069865404
40.8,5.439687147045419,294.8614773338078,1.634323763354592,27.90084558885376,0.30474501138614485,16.672402132149497,2.421488429272031,0.0038478065579272483,578.7425175551066
40.92,5.461654254299254,294.8616257075104,1.6442090188545524,27.833078790631898,0.30482167190071713,16.66285017283817,2.4511136591025267,0.003913967294286383,578.7457021766014
41.04,5.48356948870468,294.86177453550624,1.6541002186534104,27.765516357418143,0.30489499756933713,16.65324079428917,2.480933707724071,0.003980954621533547,578.7489610070634
41.16,5.505432637207074,294.8619238136881,1.6639971700431881,27.69815680083215,0.30496503256286284,16.643574680495625,2.5109480711926104,0.0040487740325084055,578.7522941983602
41.28,5.527243492517004,294.86207353799387,1.673899681546331,27.630999414638584,0.3050318195953203,16.633852509447003,2.541156238591483,0.004117430988206953,578.7557018981685
41.4,5.549001851381965,294.8622237043651,1.683807562913343,27.564043471613378,0.30509540083337905,16.624074953209085,2.5715576849205015,0.0041869309255684085,578.7591842499529
41.519999999999996,5.5707075145370295,294.86237430873126,1.6937206251204246,27.497288222749578,0.30515581824210763,16.61424267800396,2.602151871192745,0.004257279260028528,578.7627413929462
41.64,5.5923602866555076,294.86252534702305,1.7036386803671129,27.430732896463173,0.30521311332244017,16.604356344290007,2.6329382445313603,0.0043284813824255785,578.7663734621284
41.76,5.613959976299593,294.8626768151722,1.7135615420739188,27.3643766977989,0.3052673271106002,16.59441660684185,2.6639162382663537,0.004400542658338307,578.7700805882071
41.879999999999995,5.635506397094104,294.8628287091124,1.7234890248799646,27.298219538746128,0.30531850017752565,16.584424114830377,2.6950852762461794,0.004473468427423904,578.773862897596
42.0,5.656999367036648,294.86298102478,1.7334209440462423,27.232261654582324,0.30536667262829315,16.57437950751767,2.726444770727373,0.0045472640027560095,578.7777205244737
42.12,5.678438705125633,294.8631337580924,1.7433571161418286,27.16650161694891,0.30541188458651847,16.56428341941694,2.7579941110214277,0.004621934677918599,578.78165359677
42.239999999999995,5.6998242355028355,294.86328690495657,1.7532973599713377,27.100938838806734,0.3054541760221711,16.55413648723218,2.7897326780370677,0.004697485723599488,578.7856622172521
42.36,5.721155786020027,294.86344046134025,1.7632414949273207,27.03557274632616,0.30549358517229785,16.543939337800467,2.821659839607633,0.004773922361681178,578.7897464969359
42.48,5.742433188193415,294.8635944231863,1.7731893416002336,26.970402780357475,0.30553015046144827,16.53369259268936,2.8537749506009216,0.004851249795300176,578.7939065426226
42.6,5.763656277158075,294.86374878644176,1.7831407217757216,26.905428397901296,0.30556390986858933,16.523396868274318,2.886077353029038,0.004929473198069631,578.7981424568857
42.72,5.784824891622409,294.8639035470582,1.7930954584319139,26.84064907357895,0.3055949009277422,16.513052775816075,2.91856637615825,0.005008597713436732,578.8024543380573
42.839999999999996,5.805938875841998,294.86405870099253,1.8030533757367062,26.776064215912427,0.305623160728619,16.502660921538073,2.951241342567513,0.005088628454040032,578.8068422802152
42.96,5.826998076027805,294.86421424420683,1.8130142990450548,26.711673318394883,0.3056487259172598,16.492221906703843,2.9841015578120453,0.005169570501066857,578.8113063731694
43.08,5.848002340948151,294.86437017266917,1.822978054896263,26.64747593364452,0.3056716327077495,16.481736327694414,3.0171463124406332,0.00525142890388963,578.8158467024488
43.199999999999996,5.868951523661137,294.8645264822841,1.8329444710112688,26.5834715998698,0.3056919183723304,16.471204776085724,3.0503748873429406,0.005334208716924053,578.8204633492878
43.32,5.889845480636344,294.8646831690688,1.8429133762899366,26.519659877469586,0.3057096174702765,16.460627838726005,3.0837865514063276,0.005417914904024054,578.8251563906132
43.44,5.910684071712911,294.86484022900447,1.8528845987142546,26.45604035035034,0.30572476506224283,16.450006044448394,3.117380561636394,0.005502552418751455,578.8299259255965
43.559999999999995,5.9314671600576006,294.86499765807895,1.8628579706983828,26.392612627243246,0.305737395791412,16.439340000555568,3.1511561632775242,0.005588126180583123,578.8347720077351
43.68,5.952194612122877,294.8651554522876,1.872833324638228,26.32937634302133,0.30574754388535896,16.428630279553666,3.1851125899334525,0.005674641074299278,578.839694701263
43.8,5.972866300036124,294.86531360763354,1.8828104939650558,26.26632986134223,0.3057552431579163,16.417877446148477,3.2192490703191865,0.005762101949371788,578.8446940677371
43.92,5.9934820959390995,294.86547212012823,1.8927893132614786,26.203473277337242,0.3057605270110395,16.407082060347864,3.2535648130557457,0.005850513619352437,578.8497701645177
44.04,6.014041876054668,294.86563098579165,1.9027696182582106,26.14080622415411,0.305763428436672,16.396244677525388,3.2880590179978286,0.005939880861261257,578.8549230447624
44.16,6.0345455199912985,294.8657902006112,1.9127512458308116,26.07832822339653,0.3057639806319515,16.385365848483964,3.322730874571639,0.006030208444160959,578.860152757419
44.28,6.054992910488301,294.86594976061724,1.9227340339964387,26.016038800146806,0.3057622158989571,16.374446119519497,3.35757956131484,0.006121501076100363,578.8654593472198
44.4,6.075383933376861,294.86610966186817,1.9327178219105947,25.95393748269356,0.3057581658655604,16.36348603248451,3.3926042460052135,0.006213763413923238,578.8708428546751
44.519999999999996,6.095718477541092,294.8662699004141,1.9427024498638739,25.892023802259438,0.30575186203574684,16.3524861248518,3.4278040857893237,0.006307000088755174,578.8763033160658
44.64,6.115996435137087,294.8664304723147,1.9526877592787155,25.83029722206198,0.30574333552889865,16.34144692977807,3.463178227938162,0.006401215692896801,578.8818407634379
44.76,6.13621770290476,294.8665913736397,1.9626735915948186,25.768756767051347,0.3057326170824908,16.330368962334887,3.4987258132584196,0.006496414779251573,578.8874552357504
44.879999999999995,6.156382177768682,294.8667526004695,1.9726597894023417,25.707402217925143,0.30571973705478594,16.319252733717686,3.534445965625244,0.006592601860753555,578.8931467674619
45.0,6.176489760750099,294.8669141488953,1.9826461985755353,25.64623302866391,0.30570472542752997,16.30809877790705,3.5703378017123,0.006689781409795252,578.8989153670761
45.12,6.196540355770495,294.8670760150038,1.992632664839953,25.585248643300734,0.3056876119185477,16.296907609045093,3.6064004283075826,0.006787957870832163,578.9047610515581
45.239999999999995,6.216533869615024,294.8672381948658,2.002619035019193,25.524448494996246,0.30566842606725936,16.285679737057716,3.6426329424478725,0.0068871356697406075,578.9106838337815
45.36,6.236470211895948,294.86740068463126,2.0126051570309613,25.463832005113574,0.3056471965750804,16.27441566770968,3.679034431553203,0.006987319133838009,578.9166837225289
45.48,6.256349295016066,294.86756348043025,2.022590879883129,25.40339858229333,0.3056239520019136,16.263115902659628,3.7156039735613153,0.007088512574495167,578.9227607224922
45.6,6.276171034850487,294.86772657840464,2.03257605366979,25.34314783522916,0.30559872055169446,16.251780939515204,3.752340638269979,0.007190720260528241,578.9289148342735
45.72,6.295935350394524,294.8678899747085,2.0425605295673246,25.283079477868053,0.305571530075458,16.240411271888053,3.789243486940872,0.007293946417671205,578.9351460543853
45.839999999999996,6.315642161626303,294.868053665508,2.0525441598304552,25.223192703517356,0.3055424080744065,16.229007389448938,3.826311568901602,0.007398195228048197,578.9414543752504
45.96,6.335291392057415,294.8682176469822,2.0625267977883084,25.16348695358627,0.305511381702977,16.21756977798275,3.863543926030458,0.007503470829645981,578.9478397852032
46.08,6.35488296784812,294.86838191532314,2.072508297840473,25.10396166432467,0.3054784777719083,16.20609891944361,3.9009395914646205,0.007609777315786322,578.9543022684899
46.199999999999996,6.374416817773074,294.8685464666811,2.0824885138573155,25.04461626657917,0.30544372291974864,16.194595237802844,3.938497589738458,0.007717118789127785,578.9608418293386
46.32,6.393892873187053,294.8687112972963,2.0924673032065337,24.985450185549055,0.30540714321399165,16.183059236018988,3.976216936921854,0.007825499231020062,578.9674584311649
46.44,6.413311067990671,294.8688764033983,2.1024445234878195,24.92646284054237,0.3053687644629828,16.171491385303923,4.014096640758503,0.007934922600957572,578.9741520457666
46.559999999999995,6.432671339950962,294.86904178122626,2.112420033220367,24.86765401988019,0.3053286121582977,16.159892148666398,4.0521357019593625,0.008045392816404774,578.9809226428938
46.68,6.4519736283314275,294.86920742703296,2.1223936919631643,24.809023233924865,0.30528671146610614,16.148261985187126,4.090333112349585,0.008156913748479773,578.9877701883768
46.8,6.471217874184828,294.869373337085,2.13236536031063,24.750569805396555,0.30524308723038945,16.136601350059482,4.12868785528567,0.00826948922147541,578.9946946441315
46.92,6.490404021601842,294.86953950766326,2.142334899888246,24.692293224367376,0.3051977639761585,16.1249106946302,4.167198906887603,0.00838312301238033,579.0016959681673
47.04,6.5095320170926545,294.8697059350631,2.152302173348201,24.63419298627205,0.3051507659126717,16.113190466440063,4.205865235679143,0.008497818850400135,579.0087741145934
47.16,6.528601809555156,294.8698726155659,2.162267044365019,24.576268592351454,0.30510211700096046,16.101441109264613,4.244685802728224,0.00861358044938687,579.0159290336259
47.28,6.5476133502431475,294.8700395454816,2.172229377631203,24.51851955009606,0.30505184086248904,16.089663063154834,4.283659561787398,0.008730411458971766,579.0231606715943
47.4,6.566566592734547,294.870206721162,2.1821890388528686,24.460945373689455,0.30499996075275543,16.07785676447786,4.322785459434251,0.008848315448930257,579.0304689709487
47.519999999999996,6.585461494882805,294.87037413895564,2.1921458946226227,24.403545506253508,0.3049464996666641,16.06602264689675,4.3620624355863935,0.00896729596097911,579.0378538783918
47.64,6.604298014235166,294.87054179522613,2.202099812522271,24.34631949969703,0.30489148030145397,16.05416114059213,4.4014894227825465,0.009087356487680075,579.0453153377994
47.76,6.623076111269908,294.8707096863521,2.212050661403201,24.289266886260396,0.3048349250600202,16.04227267012453,4.441065346940385,0.009208500472013964,579.0528532713779
47.879999999999995,6.641795748900779,294.87087780872764,2.221998310959988,24.23238719724588,0.3047768560542354,16.030357657703664,4.480789127409361,0.009330731306954783,579.0604676076075
48.0,6.660456892251936,294.8710461587624,2.2319426318769553,24.17567997108127,0.3047172951082712,16.018416522074542,4.520659677074643,0.009454052335043893,579.0681582712585
48.12,6.679059508628626,294.87121473287345,2.241883495823732,24.119144753666276,0.3046562637717899,16.00644967855876,4.560675902498,0.009578466859057852,579.0759251834032
48.239999999999995,6.697603567487835,294.87138352746103,2.251820775450805,24.062781098719007,0.30459378335212267,15.99445753909584,4.600836704058678,0.009703978174016465,579.0837682614288
48.36,6.716089040620572,294.87155253900494,2.2617543443850807,24.00658850179895,0.3045298748045236,15.982440512284537,4.6411409759868265,0.009830589439673595,579.0916874190489
48.48,6.73451590337555,294.871721763973,2.271684077225439,23.950566007908858,0.3044645588432764,15.970399003424136,4.681587605867875,0.009958303801237611,579.0996825663157
48.6,6.752884130696348,294.871891198849,2.281609849538287,23.894713444749282,0.30439785591252794,15.958333414555785,4.722175476781523,0.010087124352430487,579.1077536096328
48.72,6.771193700632017,294.87206084013286,2.291531537853117,23.839030313515135,0.30432978618966045,15.946244144503797,4.762903465644455,0.01021705413511883,579.1159004517667
48.839999999999996,6.789444593273899,294.87223068434065,2.3014490196580635,23.783516113288886,0.30426036958866337,15.934131588916966,4.803770443876389,0.010348096138944825,579.1241229918593
48.96,6.807636790728407,294.8724007280051,2.311362173486219,23.728170340725818,0.30418962576350556,15.921996104803208,4.844775277539896,0.010480253300957264,579.1324211412046
49.08,6.825770277089799,294.87257096767553,2.321270878684838,23.672992489739244,0.3041175741115072,15.909838099123231,4.885916827480223,0.010613528505242515,579.1407947839443
49.199999999999996,6.843845038412953,294.87274139987926,2.3311750155887614,23.61798205118577,0.3040442337193288,15.897657959244983,4.927193949465093,0.010747924640987193,579.1492438079763
49.32,6.861861063224325,294.87291202120844,2.34107446548342,23.563138569600053,0.30396962349439116,15.88545606572364,4.9686054935896555,0.010883444471721437,579.1577680993104
49.44,6.879818342306164,294.87308282826416,2.350969110591307,23.508461622891538,0.3038937620852914,15.87323279589475,5.010150304673777,0.011020090719421421,579.1663675405036
49.559999999999995,6.897716866977492,294.8732538176577,2.3608588340675563,23.453950642692284,0.30381666788693257,15.860988523905894,5.051827224712009,0.011157866062351175,579.1750420106778
49.68,6.915556631104018,294.8734249860173,2.370743519995528,23.399605129987577,0.30373835905329244,15.848723620748295,5.093635090231701,0.011296773125124742,579.183791385534
49.8,6.933337630407543,294.873596329988,2.3806230533823878,23.34542458448026,0.30365885350073757,15.836438454288473,5.1355727333386465,0.011436814478396342,579.1926155373708
49.92,6.95105986244049,294.87376784623206,2.3904973201546853,23.291408504463188,0.3035781689113372,15.824133389299888,5.1776389818544875,0.01157799263855053,579.2015143350999
50.04,6.968723326560456,294.8739395314288,2.400366207153939,23.237556386691605,0.3034963227361771,15.811808787494575,5.219832659454142,0.011720310067392442,579.2104876442625
50.16,6.986328023904754,294.8741113822574,2.410229602132213,23.183867726255585,0.303413332119128,15.799465007554788,5.262152585803186,0.011863769202282468,579.2195353270462
50.28,7.003873958269476,294.874283395415,2.420087393706173,23.130342209969523,0.30332921398093915,15.787102410443039,5.304597574800923,0.012008372424909581,579.2286572473317
50.4,7.021361134554714,294.8744555676445,2.4299394713819344,23.076979389056564,0.30324398514976586,15.774721355713776,5.347166437920659,0.01215412201229281,579.2378532671643
50.519999999999996,7.038789558883451,294.8746278956903,2.439785725665312,23.02377870990354,0.3031576621612187,15.762322186969373,5.389857984044788,0.012301020214267308,579.2471232328783
50.64,7.056159239494707,294.87480037631417,2.4496260478983634,22.97073971046134,0.3030702613334831,15.749905252107045,5.43267101767838,0.012449069225692102,579.2564669943808
50.76,7.0734701863105505,294.874973006295,2.459460330310863,22.917861932930457,0.3029817987704767,15.737470896245732,5.475604339940065,0.01259827118620032,579.2658843983958
50.879999999999995,7.090722410912334,294.8751457824294,2.4692884660158554,22.86514492399471,0.3028922903650062,15.725019461761406,5.518656748695898,0.012748628179949387,579.2753752884846
51.0,7.107915926516923,294.87531870153146,2.4791103490052055,22.812588235055042,0.3028017518019243,15.712551288322373,5.561827038693233,0.012900142235371318,579.2849395050664
51.12,7.125050747952931,294.87549176043007,2.488925874145154,22.760191422463283,0.3027101985415655,15.700066712924595,5.605114001694599,0.013052815330869673,579.2945768854371
51.239999999999995,7.14212689301978,294.87566495594126,2.4987349371718643,22.707953967775513,0.30261764564334714,15.687566069927003,5.648516423046984,0.013206649448712596,579.3042872637901
51.36,7.1591443793152605,294.87583828495,2.5085374346869784,22.655875460098905,0.30252410829978205,15.675049691086805,5.69203308993214,0.013361646414710104,579.3140704712359
51.48,7.176103226432242,294.87601174433746,2.5183332641531697,22.603955467897272,0.3024296013655155,15.6625179055948,5.735662785776656,0.013517808040929466,579.3239263358223
51.6,7.193003455661,294.87618533100215,2.5281223238896886,22.552193555066648,0.30233413949927734,15.649971040110694,5.779404291091855,0.013675136083593338,579.333854682554
51.72,7.209845089816718,294.8763590418605,2.537904512945784,22.500589289771973,0.30223773716684005,15.63740937033971,5.823256383991101,0.013833632242890057,579.3438553435076
51.839999999999996,7.226628153217446,294.8765328738466,2.5476797313967796,22.44914224458021,0.30214040864397695,15.624833240304431,5.867217840319155,0.013993298162783817,579.3539281330126
51.96,7.24335267166208,294.8767068239123,2.5574478801110265,22.397851996593385,0.30204216801941997,15.612242971680095,5.911287433781582,0.014154135430824966,579.3640728665656
52.08,7.260018672562502,294.87688088902746,2.567208860779717,22.34671810527534,0.30194302919781785,15.599638877425125,5.95546393558492,0.014316145577960215,579.3742893580182
52.199999999999996,7.276626185957715,294.8770550661568,2.576962575927496,22.295739962661802,0.3018430057280126,15.587021267791805,5.999746111278104,0.014479330129354333,579.3845774183521
52.32,7.293175241322485,294.8772293523069,2.5867089289079837,22.244917252062876,0.3017421111621042,15.574390450347988,6.044132730938726,0.01464369050020814,579.3949368557021
52.44,7.309665870378734,294.87740374450453,2.5964478238992883,22.194249538230917,0.30164035889028884,15.561746729998843,6.088622560311478,0.014809228044663928,579.4053674753784
52.559999999999995,7.326098106248494,294.87757823978734,2.606179165899526,22.143736386862525,0.30153776207744565,15.54909040900859,6.133214363555407,0.01497594407499794,579.4158690798902
52.68,7.3424719834335646,294.87775283521097,2.615902860722341,22.093377364490177,0.30143433371520434,15.536421787022222,6.177906903368012,0.01514383984708931,579.4264414689675
52.8,7.358787537795146,294.8779275278488,2.6256188149924187,22.043172038373893,0.3013300866246997,15.52374116108725,6.222698941109328,0.01531291656028964,579.4370844395847
52.919999999999995,7.375044806533478,294.87810231479205,2.635326936141004,21.993119976392848,0.30122503345932666,15.511048825675427,6.267589236926,0.01548317535729257,579.4477977859833
53.04,7.391243828601541,294.87827719315,2.64502713246739,21.943220736109502,0.30111918670749516,15.498345079948278,6.312576548111092,0.01565461732400343,579.4585813025734
53.16,7.407384644573332,294.87845216004024,2.654719313100312,21.893473867439248,0.30101255861363796,15.4856302240321,6.357659629680829,0.01582724351250341,579.4694347824676
53.28,7.423467295158724,294.87862721259245,2.6644033877786724,21.843878949080835,0.3009051612085538,15.472904535453367,6.4028372404525085,0.01600105493312518,579.480358008129
53.4,7.439491822910195,294.8788023479789,2.6740792671286475,21.79443554532599,0.3007970065816126,15.460168300081449,6.448108136148578,0.016176052478198456,579.4913507636836
53.519999999999996,7.4554582716437,294.87897756337736,2.6837468625618026,21.745143219889503,0.30068810655686884,15.447421801454771,6.4934710717919115,0.016352237014200896,579.502412830693
53.64,7.471366686419776,294.8791528559832,2.693406086270657,21.696001535764246,0.3005784728032421,15.434665320807891,6.538924801823952,0.016529609351278233,579.5135439881782
53.76,7.487217113524654,294.8793282230096,2.703056851224256,21.647010055076212,0.3004681168370665,15.421899137098608,6.584468080222816,0.01670817024317186,579.5247440126452
53.879999999999995,7.503009600451365,294.87950366168747,2.71269907116373,21.59816833893958,0.3003570500246399,15.409123527035051,6.630099660621418,0.016887920387146437,579.5360126781097
54.0,7.518744196570523,294.87967916926567,2.722332660597868,21.549476011037843,0.30024528358477365,15.39633876510278,6.675818293014475,0.01706886042391759,579.5473497561219
54.12,7.53442095196901,294.8798547430106,2.7319575347986795,21.50093265191828,0.3001328285897845,15.383545123591876,6.72162272952707,0.01725099093798612,579.5587550157918
54.239999999999995,7.550039917482858,294.8800303801815,2.7415736097969616,21.452537803631824,0.30001969570712744,15.370742872624055,6.767511724276632,0.017434312525711492,579.5702282238135
54.36,7.565601145427652,294.88020607809347,2.7511808023778688,21.404291038822873,0.29990589586106636,15.357932280179735,6.8134840297850925,0.017618825623091146,579.581769144491
54.48,7.581104689255116,294.88038183406377,2.7607790305129325,21.3561919305972,0.2997914396740778,15.345113590689756,6.859538398702143,0.017804530652247245,579.593377544649
54.6,7.596550603535508,294.88055764542713,2.770368212297,21.30824005249827,0.29967633762988655,15.332287077054156,6.905673583916854,0.017991427979438736,579.6050531818056
54.72,7.611938943940071,294.88073350953596,2.7799482667203095,21.26043497848358,0.2995606000758012,15.319453002533367,6.951888338669334,0.01817951791504495,579.6167958128908
54.839999999999996,7.627269767223428,294.8809094237602,2.7895191135774633,21.212776282900958,0.2994442372250489,15.306611625027676,6.998181416662332,0.018368800713549082,579.6286051933022
54.96,7.642543132199908,294.88108538548744,2.799080673398512,21.165263601732732,0.29932725915911074,15.2937632002716,7.044551566782633,0.01855927657352182,579.640481076208
55.08,7.657759097480456,294.88126139212284,2.8086328674446435,21.117896494149193,0.2992096758300569,15.280907981854812,7.090997545390921,0.018750945637604877,579.6524232125731
55.199999999999996,7.672917723007654,294.8814374410765,2.818175617703874,21.070674538193902,0.2990914969025333,15.268046221243045,7.13751810801307,0.01894380803161742,579.6644313511856
55.32,7.688019069877665,294.88161352978625,2.827708846886743,21.023597320867864,0.29897273204334984,15.255178167799013,7.1841120103220755,0.019137863794453733,579.6765052386833
55.44,7.7030632002054675,294.88178965571296,2.8372324784220053,20.976664430881435,0.29885339086876606,15.242304068803318,7.230778008885285,0.019333112891498267,579.6886446195791
55.559999999999995,7.718050177108536,294.8819658163297,2.8467464364523214,20.92987545870886,0.2987334828015713,15.22942416947537,7.277514861269128,0.01952955525004925,579.700849236289
55.68,7.732980064690539,294.8821420091264,2.856250645829953,20.883229996642836,0.2986130171426025,15.216538712994296,7.324321326143886,0.019727190742422785,579.7131188291563
55.8,7.747852928129803,294.88231823161067,2.865745032292542,20.836727636760635,0.29849200307286133,15.2036479413582,7.371196162783565,0.019926019185989546,579.725453137426
55.919999999999995,7.7626688344661225,294.8824944813072,2.8752295224037336,20.790367954971316,0.2983704496556318,15.190752095148733,7.418138126534595,0.02012604034321139,579.7378518989804
56.04,7.7774278501869265,294.88267075575806,2.884704042862034,20.7441505588566,0.29824836583859776,15.177851410354615,7.465145982760479,0.020327253921678112,579.7503148467582
56.16,7.792130043340723,294.8828470525183,2.894168521354333,20.698075045276124,0.2981257603944996,15.164946122385949,7.512218494652335,0.020529659588766173,579.762841713287
56.28,7.806775482902504,294.8830233691528,2.903622886259196,20.652141012745385,0.2980026418751681,15.15203646473395,7.559354426902758,0.020733256983114914,579.7754322291735
56.4,7.821364238758671,294.8831997032618,2.9130670666426948,20.60634806146563,0.29787901898844465,15.139122668992497,7.6065525458034315,0.02093804562549417,579.78808612313
56.519999999999996,7.835896381691971,294.8833760524542,2.922500992254245,20.560695793353702,0.2977549002085479,15.126204964879719,7.653811619342689,0.021144025012042055,579.8008031220027
56.64,7.8503719833664185,294.8835524143556,2.93192459352244,20.515183812071868,0.2976302939007021,15.113283580259568,7.7011304173031325,0.021351194585155327,579.8135829507977
56.76,7.864791116641888,294.88372878660886,2.9413378015508873,20.469811709083363,0.2975052083230449,15.1003587411634,7.7485077092571695,0.021559553733575824,579.8264253327087
56.879999999999995,7.879153855507131,294.8839051668735,2.9507405481140383,20.42457906588262,0.29737965162853525,15.087430671811552,7.795942264995596,0.021769101792476975,579.8393299891436
57.0,7.89346027387176,294.8840815528261,2.960132765653031,20.379485504594918,0.29725363186686166,15.074499594634906,7.843432862231953,0.021979838043550384,579.8522966397521
57.12,7.907710446930325,294.88425794216,2.969514387271519,20.334530629543405,0.2971271569863499,15.06156573029648,7.8909782779060755,0.022191761715092292,579.8653250024526
57.239999999999995,7.9219044507038205,294.88443433257214,2.9788853471744985,20.289714046075666,0.29700023461865216,15.048629267208229,7.938577291109087,0.022404872033706304,579.8784147941229
57.36,7.936042362025771,294.8846107217948,2.988245579606013,20.245035360544826,0.29687287259839185,15.035690434416527,7.986228683173684,0.022619168101363794,579.8915657290419
57.48,7.950124258528309,294.8847871075708,2.997595019589969,20.200494180290676,0.296745078568277,15.022749450323634,8.033931237764392,0.02283464898977793,579.9047775200324
57.599999999999994,7.964150218628248,294.88496348765887,3.006933602876381,20.156090113620845,0.29661686005801224,15.009806526123981,8.081683740967813,0.02305131372219216,579.9180498784151
57.72,7.9781203232384605,294.88513985983406,3.016261265860359,20.111822768636664,0.2964882245016604,14.996861871117737,8.129484968616904,0.023269161269794742,579.9313825139192
57.839999999999996,7.9920346526926895,294.885316221888,3.025577945578072,20.067691755264114,0.296359179239356,14.983915692723315,8.17733370903253,0.02348819055185143,579.9447751347108
57.96,8.005893286987526,294.88549257162873,3.0348835797027163,20.02369668506365,0.2962297315190187,14.970968196489906,8.225228761220254,0.023708400435838137,579.9582274474191
58.08,8.019696307744423,294.8856689068806,3.0441781065404796,19.979837169888228,0.296099888498067,14.95801958610997,8.273168920339984,0.02392978973757375,579.971739157165
58.199999999999996,8.03344379730215,294.88584522547325,3.0534614650265115,19.936112822462817,0.29596965702919614,14.945070063431764,8.321152984408492,0.024152357271862827,579.9853099675869
58.32,8.04713583870126,294.8860215252591,3.0627335947208856,19.89252325636662,0.29583904400475236,14.932119828471851,8.369179754401591,0.02437610177247571,579.998939580869
58.44,8.060772515668564,294.8861978041175,3.0719944358045694,19.849068086015283,0.29570805643412656,14.91916907942761,8.417248034356271,0.024601021874578643,580.0126276977683
58.559999999999995,8.074353912601593,294.88637405993654,3.0812439292371296,19.805746926643117,0.2955767010999095,14.906218015939944,8.465356631472837,0.024827116195696986,580.0263740173402
58.68,8.087880114553093,294.88655029062056,3.0904820167421074,19.762559394285308,0.2954449847013693,14.893266838892862,8.51350435621707,0.025054383302687607,580.040178236986
58.8,8.101351207215478,294.8867264940899,3.0997086400835916,19.719505105760117,0.2953129138562438,14.88031573596997,8.56169002242237,0.02528282171185308,580.0540400538202
58.919999999999995,8.114767276905308,294.88690266828104,3.1089237419235647,19.676583678651127,0.2951804951025336,14.867364898976305,8.609912447391896,0.02551242988905588,580.0679591630935
59.04,8.128128410547767,294.88707881114664,3.118127265528212,19.63379473128942,0.29504773490029407,14.85441451803012,8.65817045200072,0.025743206249832673,580.0819352587586
59.16,8.141434695661129,294.88725492065515,3.127319154764021,19.591137882735815,0.2949146396334285,14.84146478157816,8.70646286079798,0.025975149159508555,580.0959680334983
59.28,8.154686220341235,294.8874309947912,3.136499354093887,19.54861275276307,0.2947812156114804,14.828515876410936,8.75478850210901,0.026208256933311185,580.110057178752
59.4,8.167883073245962,294.8876070315552,3.145667808573215,19.5062189618381,0.2946474690714261,14.815567987677975,8.803146208137504,0.026442527836485145,580.1242023847427
