task1.time,task1.pSTAT5,task1.CIS,task1.SOCS3,task1.SOCS3RNA,task1.CISRNA
146.75,7.819315612437958,25.16596734167771,9.60061828278781,0.05528620851461916,0.05311229989765312
147.0,7.813029084135978,25.16133404955272,9.594824382955332,0.055252843679360904,0.052955729636072896
147.25,7.806804791844491,25.15656877630939,9.589020819873324,0.05521942319766293,0.05280016980449503
147.5,7.800642308509073,25.151672711337103,9.583207788742776,0.055185948193608246,0.0526456156717579
147.75,7.794541209608817,25.146647036884662,9.57738548326694,0.05515241978265495,0.05249206251533063
148.0,7.788501073138479,25.14149292805887,9.57155409566225,0.05511883907169915,0.052339505622165036
148.25,7.782521479590618,25.136211552823163,9.565713816669223,0.055085207159137776,0.05218794028954749
148.5,7.776602011937738,25.130804071996195,9.559864835563388,0.055051525134931466,0.052037361825950965
148.75,7.770742255614431,25.125271639250485,9.554007340166189,0.05501779408066737,0.051887765551886796
149.0,7.764941808521845,25.119615511630098,9.548141510449838,0.05498401503273198,0.051739144592673564
149.25,7.759200255027497,25.11383676303464,9.542267535155604,0.054950189078009415,0.05159149560362158
149.5,7.753517187417272,25.107936520972192,9.536385598081633,0.05491631727491829,0.05144481404072357
149.75,7.7478922012875096,25.10191591594202,9.530495881027733,0.054882400670369556,0.051299095172771224
150.0,7.742324894643202,25.095776071685705,9.52459856437128,0.054848440303083015,0.05115433427695391
150.25,7.736814867881271,25.08951810519826,9.518693827077419,0.054814437203645955,0.051010526639461394
150.5,7.731361723773836,25.08314312673918,9.51278184670925,0.054780392394571845,0.05086766755608642
150.75,7.72596506745149,25.076652239843565,9.506862799438016,0.05474630689035906,0.05072575233282738
151.0,7.720624506386572,25.070046541333173,9.500936860053304,0.05471218169754953,0.050584776286490975
151.25,7.715339650376439,25.06332712132754,9.495004201973229,0.05467801781478744,0.050444734745294796
151.5,7.710110111526742,25.056495063255035,9.489064997254625,0.05464381623287794,0.05030562304947002
151.75,7.7049355042346965,25.049551443863987,9.48311941660324,0.05460957793484579,0.050167436551864
152.0,7.699815445172356,25.042497333233726,9.477167629383928,0.05457530389599409,0.05003017061854295
152.25,7.694749553269888,25.035333794785714,9.47120980363084,0.054540995083962956,0.04989382062939457
152.5,7.689737459032897,25.02806191345661,9.465246102547582,0.05450665243857535,0.04975838119006874
152.75,7.68477878937061,25.020682749984566,9.459276690216418,0.054472276904714026,0.04962384741307868
153.0,7.679873163059521,25.013197327284058,9.453301733308033,0.054437869442167504,0.049490215300280374
153.25,7.6750202087237485,25.005606684756387,9.447321394324012,0.05440343098671609,0.04935748022284796
153.5,7.670219557223264,24.9979118553856,9.44133583446312,0.054368962466637645,0.0492256375636045
153.75,7.665470841639128,24.990113865755454,9.435345213630738,0.05433446480276202,0.049094682717458954
154.0,7.6607736972587155,24.98221373606646,9.429349690448335,0.0542999389085255,0.04896461109184309
154.25,7.656127761560962,24.97421248015286,9.423349422262914,0.054265385690025224,0.048835418107148455
154.5,7.651532674201587,24.966111105499643,9.41734456515647,0.05423080604607366,0.0487070991971634
154.75,7.646988076998331,24.95791061325954,9.411335273955428,0.05419620086825301,0.048579649809509955
155.0,7.642493613916193,24.949611998270036,9.405321702240128,0.0541615710409697,0.04845306540608084
155.25,7.638048931052663,24.94121624907037,9.399304002354247,0.05412691744150878,0.04832734146347639
155.5,7.633653676622949,24.932724347918537,9.393282325414273,0.05409224094008836,0.048202473473441566
155.75,7.629307500945224,24.924137270808302,9.387256821318953,0.05405754239991411,0.048078456943302844
156.0,7.625010056879464,24.915455990230146,9.381227638007191,0.054022822672905736,0.04795528727843734
156.25,7.620761002311891,24.906681490306028,9.375194917326844,0.05398808257590704,0.04783295913276869
156.5,7.6165599911505595,24.897814712427664,9.369158809938186,0.05395332297650902,0.04771146874704941
156.75,7.612406682151199,24.88885660875074,9.363119460676268,0.05391854470875755,0.04759081165021003
157.0,7.608300736111718,24.87980812533067,9.357077013184044,0.05388374859983374,0.047470983385553625
157.25,7.6042418158578595,24.870670202142147,9.35103160992114,0.05384893547010432,0.04735197951108295
157.5,7.600229586228854,24.861443773098706,9.344983392172587,0.053814106133172036,0.0472337955998276
157.75,7.59626371406308,24.852129766072267,9.338932500057597,0.053779261395926176,0.04711642724017119
158.0,7.592343868183719,24.842729102912724,9.3328790725383,0.05374440205859283,0.04699987003617843
158.25,7.588469719384411,24.83324269946746,9.326823247428514,0.05370952891478541,0.04688411960792238
158.5,7.584640940414911,24.823671465600942,9.320765161402482,0.05367464275155503,0.04676917159181154
158.75,7.580857205966742,24.81401630521426,9.314704950003643,0.053639744349440924,0.046655021640917026
159.0,7.57711819265886,24.804278116264697,9.308642747653378,0.05360483448252084,0.04654166542529972
159.25,7.5734235790233,24.79445779078527,9.302578687659764,0.053569913918461484,0.046429098632337434
159.5,7.56977304549084,24.7845562149043,9.296512902226333,0.053534983418568924,0.04631731696705204
159.75,7.566166288692666,24.774574285961915,9.290445517977812,0.053500043712023104,0.04620631550836045
160.0,7.562602988748606,24.764512873480594,9.284376666207962,0.05346509555489111,0.04609609018045581
160.25,7.559082827947631,24.754372841511135,9.278306477034116,0.05343013969646543,0.04598663691205569
160.5,7.555605495055442,24.744155053813643,9.272235078052521,0.05339517687152065,0.04587795144228564
160.75,7.5521706807296045,24.73386036841877,9.266162595778347,0.05336020780860585,0.04577002952663349
161.0,7.548778077507275,24.723489637649724,9.260089155653791,0.05332523323009129,0.04566286693718396
161.25,7.545427379792902,24.71304370814428,9.254014882056186,0.053290253852215135,0.0455564594628532
161.5,7.542118283845949,24.702523420876787,9.247939898306111,0.05325527038513013,0.045450802909623396
161.75,7.538850487768601,24.691929611180207,9.24186432667551,0.0532202835329503,0.04534589310077735
162.0,7.535623691493487,24.68126310876811,9.235788288395787,0.05318529399379772,0.04524172587713305
162.25,7.532437596771385,24.67052473775669,9.22971190366593,0.053150302459849086,0.04513829709727822
162.5,7.529291907158942,24.659715316686796,9.22363529166061,0.05311530961738257,0.045035602637804956
162.75,7.526186328006387,24.648835658545927,9.217558570538303,0.0530803161468244,0.04493363839354427
163.0,7.523120566445245,24.637886570790272,9.211481857449389,0.05304532272279566,0.044832400277800666
163.25,7.520094331113345,24.626868863077277,9.205405266695465,0.053010330003512386,0.04473188396352908
163.5,7.517107332261694,24.615783343790664,9.19932891057595,0.05297533863566088,0.044632085001060674
163.75,7.514159282702548,24.604630791873976,9.193252906155077,0.052940349293366155,0.04453299976540577
164.0,7.51124989653379,24.593411993933632,9.187177366378913,0.052905362627038294,0.04443462421065033
164.25,7.508378889570489,24.582127731233523,9.181102403207099,0.05287037928140699,0.04433695430788167
164.5,7.505545979332522,24.570778779719575,9.175028127620369,0.05283539989556481,0.04423998604533804
164.75,7.502750885032204,24.55936591004427,9.168954649628041,0.052800425103010314,0.04414371542855827
165.0,7.4999933275619135,24.547889887591204,9.162882078275532,0.052765455531691347,0.04404813848053133
165.25,7.497273029481725,24.536351472499646,9.15681052165185,0.052730491804048193,0.043953251241845896
165.5,7.4945897150070335,24.52475141968906,9.15074008689711,0.05269553453705682,0.043859049770839986
165.75,7.491943109996179,24.513090478883647,9.144670880210025,0.05266058434227207,0.04376553014375056
166.0,7.489332941938083,24.50136939463692,9.13860300685542,0.05262564182587087,0.04367268845486304
166.25,7.486758939939866,24.489588906356218,9.132536571171723,0.05259070758869549,0.043580520816660986
166.5,7.484220834714486,24.477749748327263,9.126471676578491,0.05255578222629665,0.04348902335997565
166.75,7.481718358568352,24.46585264973871,9.120408425583888,0.05252086632897684,0.04339819223413555
167.0,7.479251266671626,24.453898347129208,9.11434691438104,0.05248596045067275,0.043308022983949125
167.25,7.476819280768887,24.441887551563525,9.108287247164077,0.05245106519139561,0.04321851219767191
167.5,7.4744221377489035,24.429820977014106,9.102229523783517,0.0524161811261436,0.04312965608464649
167.75,7.472059577167916,24.417699333110292,9.096173842922857,0.05238130882319446,0.04304145084041439
168.0,7.469731340186515,24.405523324549527,9.090120302373236,0.05234644884568719,0.04295389267763218
168.25,7.467437169559563,24.39329365112327,9.08406899904035,0.0523116017516619,0.04286697782615385
168.5,7.465176809626116,24.38101100774285,9.078020028951373,0.05227676809409967,0.04278070253311334
168.75,7.46295000629934,24.36867608446538,9.071973487261886,0.05224194842096236,0.04269506306300698
169.0,7.460756507056435,24.356289566519614,9.065929468262784,0.052207143275232536,0.04261005569777593
169.25,7.458596060928555,24.343852134331833,9.05988806538721,0.052172353194953267,0.04252567673688864
169.5,7.456468418490726,24.331364463551743,9.053849371217465,0.05213757871326797,0.0424419224974233
169.75,7.454373331851771,24.318827225078348,9.047813477491939,0.052102820358460346,0.042358789314150345
170.0,7.452310554644229,24.306241085085823,9.04178047511202,0.0520680786539941,0.04227627353961486
170.25,7.45027984201427,24.29360670504943,9.035750454149024,0.052033354118552935,0.04219437154421906
170.5,7.44828094988186,24.28092474098741,9.029723501002577,0.051998647249676726,0.04211307948883238
170.75,7.4463136362289895,24.2681958448816,9.023699703475323,0.05196395855298481,0.04203239372956686
171.0,7.444377661135443,24.255420664752595,9.017679150958806,0.05192928854324631,0.04195231083215028
171.25,7.442472785641001,24.242599843474125,9.011661930038498,0.05189463771907136,0.041872827220492057
171.5,7.440598772244238,24.229734019345635,9.005648126487044,0.05186000657438934,0.04179393933538495
171.75,7.438755384892297,24.216823826118013,8.999637825270627,0.051825395598485535,0.04171564363454335
172.0,7.436942388970669,24.203869893019302,8.993631110555333,0.05179080527603778,0.041637936592641436
172.25,7.435159551292976,24.190872844780447,8.987628065713519,0.051756236087153185,0.04156081470135147
172.5,7.4334066400907455,24.177833301661025,8.981628773330185,0.05172168850740474,0.04148427446938199
172.75,7.431683425003188,24.164751879474952,8.975633315209327,0.05168716300786802,0.04140831242251603
173.0,7.429989677066979,24.151629189616266,8.969641772380324,0.05165266005515779,0.04133292510364939
173.25,7.428325168706034,24.1384658390848,8.963654225104284,0.05161818011146476,0.0412581090728288
173.5,7.426689673721294,24.125262430511942,8.957670752880421,0.05158372363459216,0.04118386090729024
173.75,7.425082967280498,24.11201956218637,8.95169143445243,0.05154929107799245,0.04111017720149709
174.0,7.423504828059173,24.098737826882353,8.945716347087105,0.05151488288661328,0.041037054526977375
174.25,7.421955045283895,24.0854178079594,8.939745564194617,0.051480499483193526,0.040964489300549745
174.5,7.420433389095746,24.072060095878573,8.933779165357096,0.05144614132601391,0.040892478338005724
174.75,7.41893964065223,24.058665271467223,8.927817226148433,0.051411808850273286,0.04082101829142503
175.0,7.417473582473494,24.045233911312486,8.921859821402936,0.05137750248691162,0.0407501058294286
175.25,7.416034998433619,24.031766587786198,8.9159070252212,0.051343222662643635,0.04067973763718848
175.5,7.414623673751923,24.018263869069763,8.909958910975945,0.05130896979999259,0.04060991041643767
175.75,7.4132393949842506,24.004726319179053,8.904015551317874,0.05127474431732389,0.04054062088548001
176.0,7.411881950014274,23.99115449798928,8.898077018181533,0.05124054662887891,0.04047186577920006
176.25,7.410551128044781,23.977548961259902,8.892143382791156,0.05120637714480862,0.04040364184907301
176.5,7.409246719588978,23.96391026065949,8.886214715666524,0.05117223627120732,0.040335945863174516
176.75,7.407968516461787,23.950238943790616,8.880291086628816,0.05113812441014637,0.04026877460619056
177.0,7.406716311771132,23.936535554214753,8.874372564806462,0.05110404195970784,0.040202124879427405
177.25,7.405489899909242,23.922800631477152,8.868459218641002,0.05106998931401829,0.0401359935008214
177.5,7.404289076543949,23.909034711131735,8.86255111589293,0.05103596686328241,0.04007037730494888
177.75,7.403113635870518,23.895238318551765,8.856648320181492,0.05100197497385712,0.04000527298370213
178.0,7.401963377076357,23.88141198363906,8.85075089918093,0.05096801403545045,0.039940677462809375
178.25,7.400838100167837,23.867556231402162,8.8448589193573,0.05093408443081292,0.03987658765962812
178.5,7.399737605667963,23.853671581315165,8.83897244560281,0.05090018653363193,0.03981300046607708
178.75,7.398661695320082,23.839758548958628,8.833091542143036,0.050866320713756026,0.03974991279008151
179.0,7.397610172078797,23.82581764604362,8.827216272542318,0.05083248733722595,0.039687321555561476
179.25,7.3965828401009,23.811849380435753,8.821346699709128,0.05079868676630556,0.03962522370242001
179.5,7.395579504736292,23.79785425617924,8.815482885901465,0.05076491935951292,0.039563616186531446
179.75,7.394599972518906,23.78383277352092,8.80962489273223,0.050731185471651216,0.03950249597972959
180.0,7.39364405115763,23.769785428934327,8.803772781174613,0.050697485453839806,0.03944186006979597
180.25,7.3927115495272355,23.75571271514369,8.79792661156747,0.0506638196535452,0.03938170546044809
180.5,7.391802277659295,23.741615121148016,8.792086443620715,0.05063018841461203,0.03932202917132767
180.75,7.39091604673311,23.72749313224511,8.786252336420693,0.050596592077294125,0.03926282823798885
181.0,7.390052669066633,23.71334723005563,8.780424348435572,0.050563030978285406,0.03920409971188645
181.25,7.3892119660255835,23.699177889731192,8.774602536033864,0.050529505442188774,0.03914584059879937
181.5,7.388393761670946,23.684985582234326,8.768786954680964,0.05049601578840641,0.039088047908139634
181.75,7.387597861262349,23.670770782004038,8.762977662979388,0.05046256235440595,0.03903071882000887
182.0,7.386824082552231,23.656533955847603,8.757174716796143,0.05042914546190231,0.0389738504418001
182.25,7.3860722444585925,23.642275566989646,8.751378171393393,0.05039576542912735,0.03891743989618616
182.5,7.38534216705824,23.627996075095357,8.745588081433398,0.05036242257085837,0.03886148432108986
182.75,7.384633671580025,23.613695936293713,8.739804500983483,0.05032911719844664,0.03880598086965423
183.0,7.383946580398094,23.59937560320068,8.734027483520963,0.050295849619845824,0.03875092671021268
183.25,7.383280717025125,23.585035524942455,8.728257081938105,0.05026262013964052,0.03869631902625921
183.5,7.382635906105577,23.570676147178666,8.722493348547069,0.05022942905907473,0.03864215501641863
183.75,7.382011973408931,23.556297912125594,8.716736335084855,0.050196276676080336,0.038588431894416714
184.0,7.381408745822933,23.54190125857939,8.71098609271825,0.050163163285305616,0.03853514688905047
184.25,7.380826051346838,23.5274866219393,8.705242672048781,0.050130089178143725,0.038482297244158276
184.5,7.380263719084656,23.513054434230853,8.699506123117656,0.05009705464276116,0.0384298802185901
184.75,7.379721579238394,23.498605124129124,8.693776495410711,0.05006405996412628,0.03837789308617771
185.0,7.379199450359431,23.484139106773124,8.688053833909365,0.05003110540126831,0.03832633300920253
185.25,7.378697173643549,23.469656811271648,8.682338189739935,0.04999819124860246,0.03827519737891691
185.5,7.378214582186994,23.45515865609983,8.67662961064036,0.04996531778103167,0.03822448351035292
185.75,7.377751509942523,23.440645056303364,8.670928143746451,0.04993248526999143,0.03817418873127603
186.0,7.377307791885414,23.426116423660165,8.665233835650445,0.04989969398378704,0.038124310383870604
186.25,7.376883264005414,23.411573166702507,8.659546732405557,0.04986694418761976,0.03807484582469717
186.5,7.376477763298662,23.397015690739227,8.653866879530502,0.04983423614361292,0.038025792424649534
186.75,7.376091127759619,23.382444397877855,8.648194322014055,0.049801570110838085,0.03797714756891196
187.0,7.375723196373003,23.36785968704681,8.642529104319577,0.049768946345341236,0.03792890865691639
187.25,7.375373809105722,23.35326195401754,8.63687127038956,0.04973636510016885,0.03788107310229953
187.5,7.3750428068988,23.338651591426704,8.63122086365017,0.04970382662539408,0.03783363833286012
187.75,7.374730031659316,23.32402898879834,8.62557792701578,0.049671331168142895,0.03778660179051603
188.0,7.374435326252327,23.309394532566014,8.619942502893517,0.049638878972620225,0.037739960931261474
188.25,7.374158534492803,23.294748606095002,8.614314633187794,0.049606470280136095,0.03769371322512419
188.5,7.3738995187799805,23.280091582497533,8.608694357207574,0.049574105317054334,0.037647856115696245
188.75,7.373658126314876,23.265423838451785,8.603081715685915,0.04954178431793963,0.037602387097482884
189.0,7.373434194454545,23.25074575203354,8.597476750147065,0.04950950752191276,0.03755730370357228
189.25,7.373227572088888,23.236057694002657,8.59187950036881,0.04947727515803736,0.03751260345659084
189.5,7.373038109117471,23.221360032120625,8.586290005637032,0.04944508745254437,0.037468283892754986
189.75,7.372865656444657,23.206653131171446,8.580708304749859,0.04941294462885598,0.037424342561821006
190.0,7.37271006597472,23.191937352982492,8.575134436021836,0.0493808469076096,0.0373807770270349
190.25,7.372571190606974,23.177213056445364,8.56956843728808,0.049348794506681816,0.03733758486508227
190.5,7.3724488842308915,23.162480597536767,8.56401034590844,0.04931678764121235,0.037294763666038164
190.75,7.372343001721224,23.147740329339356,8.558460198771666,0.04928482652362803,0.037252311033316964
191.0,7.372253398933124,23.13299260206261,8.55291803229956,0.04925291136366674,0.0372102245836222
191.25,7.372179932697269,23.118237763063693,8.547383882451141,0.049221042368401385,0.037168501946896484
191.5,7.372122460814981,23.103476156868314,8.541857784726808,0.04918921974226385,0.03712714076627129
191.75,7.372080842053351,23.088708125191587,8.536339774172495,0.049157443687068945,0.03708613869801692
192.0,7.37205493129408,23.073934004542174,8.530829884768016,0.04912571439849215,0.03704549340562799
192.25,7.37204457029086,23.059154121636425,8.525328148257389,0.04909403205933387,0.037005202548595253
192.5,7.372049636376757,23.044368817711113,8.519834600342872,0.04906239687518842,0.0369652638412998
192.75,7.37206999099939,23.02957842288226,8.514349274150092,0.04903080903681237,0.0369256749906937
193.0,7.3721054964626935,23.014783264517156,8.508872202360214,0.04899926873240276,0.036886433716514164
193.25,7.372156015919293,22.99998366725392,8.503403417213747,0.04896777614761911,0.036847537751230126
193.5,7.372221413362885,22.985179953020946,8.497942950514355,0.04893633146560534,0.03680898483998874
193.75,7.37230155362061,22.970372441056426,8.492490833632674,0.04890493486701169,0.036770772740561945
194.0,7.372396302345435,22.955561447927835,8.487047097510121,0.04887358653001675,0.036732899223293015
194.25,7.372505526008522,22.940747287551407,8.481611772662706,0.04884228663034931,0.03669536207104306
194.5,7.3726290918916115,22.925930271211662,8.476184889184845,0.04881103534131044,0.03665815907913763
194.75,7.372766868079393,22.911110707580875,8.47076647675317,0.04877983283379531,0.03662128805531319
195.0,7.372918723451887,22.896288902738586,8.465356564630344,0.048748679276315224,0.03658474681966372
195.25,7.373084527676821,22.88146516019107,8.459955181668867,0.048717574835019546,0.036548533204587196
195.5,7.373264151201999,22.866639780890853,8.454562356314897,0.04868651967371763,0.03651264505473218
195.75,7.373457486472166,22.851813053208208,8.449178114134519,0.0486555139396337,0.036477080214849154
196.0,7.37366439624886,22.83698527741319,8.443802483849295,0.048624557798163104,0.03644183655918367
196.25,7.373884749984885,22.822156748471347,8.438435493093198,0.048593651408438174,0.03640691197068983
196.5,7.374118422351009,22.80732775675702,8.43307716858751,0.048562794924335406,0.03637230434181209
196.75,7.374365288846232,22.792498590147424,8.427727536656143,0.04853198849744308,0.03633801157692901
197.0,7.3746252257929,22.77766953404085,8.42238662322916,0.04850123227708139,0.03630403159229823
197.25,7.374898110331803,22.76284087137487,8.41705445384624,0.04847052641032251,0.03627036231600151
197.5,7.375183820417292,22.74801288264451,8.411731053660194,0.04843987104201076,0.03623700168788964
197.75,7.375482234812378,22.733185845920495,8.40641644744044,0.048409266314782685,0.03620394765952748
198.0,7.3757932330838445,22.718360036867413,8.401110659576512,0.04837871236908721,0.036171198194138936
198.25,7.376116695597352,22.703535728761935,8.395813714081537,0.048348209343205724,0.03613875126655191
198.5,7.376452503512547,22.68871319251101,8.390525634595743,0.0483177573732722,0.03610660486314332
198.75,7.37680053877817,22.673892696670055,8.385246444389944,0.04828735659329332,0.0360747569817841
199.0,7.3771606841271575,22.65907450746119,8.379976166369033,0.048257007135168596,0.03604320563178413
199.25,7.377532824260822,22.64425888417673,8.374714821966126,0.04822670912232213,0.03601194883124466
199.5,7.377916844554531,22.629446084201515,8.369462432349028,0.048196462676650245,0.03598098460981468
199.75,7.378312628739067,22.614636372010718,8.364219020582393,0.04816626793097244,0.03595031101368082
200.0,7.378720062767155,22.59983000416322,8.358984608019297,0.04813612500825192,0.03591992609707109
200.25,7.379139033361069,22.58502723493752,8.353759215655211,0.048106034029392605,0.035889827925356034
200.5,7.379569428008048,22.570228316348715,8.348542864131206,0.04807599511325754,0.03586001457499299
200.75,7.38001113495572,22.555433498165485,8.34333557373714,0.04804600837668733,0.03583048413347044
201.0,7.380464043207525,22.54064302792706,8.338137364414875,0.04801607393451854,0.035801234699252234
201.25,7.380928042518134,22.525857150960224,8.332948255761456,0.047986191899602154,0.03577226438172198
201.5,7.38140302338887,22.51107611039627,8.327768267032337,0.047956362382822,0.03574357130112727
201.75,7.381888877063135,22.496300147188002,8.322597417144554,0.04792658549311314,0.035715153588524014
202.0,7.3823854955218255,22.481529500126697,8.317435724679942,0.047896861337480334,0.03568700938572073
202.25,7.382892771478758,22.46676440585911,8.312283207888331,0.04786719002101648,0.035659136845222844
202.5,7.383410598376089,22.452005098904426,8.307139884690743,0.04783757164692097,0.03563153413017701
202.75,7.383938870301983,22.437251811434162,8.30200577262874,0.047808006316208074,0.035604199414390504
203.0,7.384477478382762,22.42250476230085,8.296880886371888,0.04777849411335336,0.035577130885758396
203.25,7.385026320924089,22.407764187994776,8.291765244748218,0.04774903514677934,0.035550326736401267
203.5,7.385585294075289,22.393030314205546,8.28665886428442,0.04771962951165606,0.03552378517162864
203.75,7.38615429467901,22.378303364543132,8.281561761185982,0.04769027730130384,0.03549750440712445
204.0,7.386733220266253,22.363583560553682,8.276473951340112,0.04766097860721021,0.03547148266889175
204.25,7.3873219690514,22.348871121735268,8.271395450318673,0.04763173351904672,0.03544571819319738
204.5,7.387920439927243,22.334166265553684,8.266326273381104,0.047602542124685794,0.03542020922651664
204.75,7.388528532460013,22.319469207458223,8.261266435477346,0.04757340451021761,0.03539495402547796
205.0,7.389146146884404,22.30478016089747,8.256215951250775,0.04754432075996695,0.03536995085680761
205.25,7.389773184098603,22.29009933733506,8.251174835041127,0.04751529095651005,0.03534519799727436
205.5,7.390409545659322,22.275426946265473,8.246143100887423,0.04748631518069145,0.035320693733634174
205.75,7.391055133776819,22.260763195229817,8.241120762530898,0.0474573935116409,0.03529643636257487
206.0,7.391709851309934,22.24610828983159,8.236107833417929,0.04742852602679012,0.03527242419066081
206.25,7.3923736017611095,22.231462433752498,8.231104326702962,0.04739971280188977,0.03524865553427758
206.5,7.393046292072084,22.21682582176138,8.226110253757518,0.04737095390242333,0.03522512872886108
206.75,7.3937278269245565,22.202198653976403,8.221125627210586,0.047342249401115574,0.03520184210996495
207.0,7.394418110488668,22.187581131494007,8.216150460016244,0.04731359937256328,0.03517879401901807
207.25,7.395117048993172,22.17297344996206,8.211184764082947,0.04728500388534195,0.03515598281180605
207.5,7.395824549300427,22.158375803148335,8.20622855103393,0.04725646300638459,0.035133406853708374
207.75,7.396540518901896,22.143788382955123,8.201281832209876,0.04722797680099714,0.035111064519644665
208.0,7.3972648659136535,22.129211379433812,8.196344618671603,0.047199545332873884,0.03508895419402092
208.25,7.397997499071885,22.1146449807995,8.191416921202732,0.047171168664112834,0.035067074270675784
208.5,7.398738327728385,22.100089373445588,8.186498750312357,0.04714284685523114,0.03504542315282673
208.75,7.399487261846058,22.08554474195838,8.181590116237732,0.04711457996518052,0.03502399925301641
209.0,7.400244211994425,22.071011269131663,8.176691028946937,0.04708636805136263,0.03500280099305881
209.25,7.401009089345121,22.056489135981334,8.171801498141553,0.04705821116964448,0.03498182680398554
209.5,7.401781805667394,22.04197852175998,8.166921533259346,0.04703010937437384,0.034961075125992086
209.75,7.40256227332361,22.02747960397146,8.162051143476928,0.04700206271839466,0.03494054440838404
210.0,7.403350406637821,22.012992555997094,8.157190337225106,0.04697407125025604,0.034920233114484986
210.25,7.404146123231717,21.998517544778544,8.152339121715796,0.04694613501148803,0.034900139726426485
210.5,7.404949333679412,21.984054748819997,8.147497506614872,0.04691825405775202,0.03488026270772788
210.75,7.405759952939436,21.96960433830906,8.142665499985752,0.04689042843548146,0.034860600544568604
211.0,7.406577896561065,21.95516648172264,8.137843109636936,0.04686265818964188,0.034841151732042185
211.25,7.407403080680475,21.94074134584035,8.133030343124451,0.04683494336374494,0.034821914774104804
211.5,7.408235422016891,21.92632909575803,8.128227207754303,0.046807283999862476,0.03480288818352391
211.75,7.40907483786873,21.911929894901185,8.123433710584917,0.046779680138640624,0.034784070481826815
212.0,7.409921246109765,21.89754390503846,8.11864985842958,0.04675213181931389,0.03476546019924928
212.25,7.4107745651852595,21.883171286295124,8.113875657858888,0.0467246390797192,0.034747055874684095
212.5,7.411634714108127,21.86881219716651,8.10911111520319,0.04669720195631002,0.034728856055629684
212.75,7.412501612455077,21.85446679453151,8.104356236555036,0.04666982048417039,0.03471085929813872
213.0,7.413375180362768,21.840135233666036,8.099611027771614,0.04664249469702905,0.03469306416676664
213.25,7.414255338523954,21.82581766825648,8.094875494477206,0.04661522462727346,0.03467546923452035
213.5,7.4151420081836354,21.8115142504132,8.090149642065619,0.04658801030596395,0.03465807308280671
213.75,7.416035113209337,21.797225122102137,8.085433473985661,0.0465608517529603,0.03464087432253054
214.0,7.416934574902691,21.782950436609774,8.080726996035411,0.04653374900165085,0.03462387154117749
214.25,7.417840315916866,21.768690342332047,8.07603021311859,0.04650670208027371,0.0346070633427469
214.5,7.418752259777031,21.754444984756002,8.07134312964079,0.04647971101419843,0.034590448342849994
214.75,7.419670330549368,21.74021450782683,8.06666574978272,0.04645277582749954,0.03457402516532267
215.0,7.420594452837471,21.725999053960276,8.061998077502452,0.04642589654296954,0.034557792442176674
215.25,7.421524551778751,21.711798764055075,8.05734011653764,0.04639907318213161,0.03454174881355081
215.5,7.4224605530408425,21.69761377750535,8.052691870407774,0.046372305765252586,0.03452589292766205
215.75,7.423402382817996,21.68344423221307,8.0480533424164,0.04634559431135583,0.034510223440756785
216.0,7.424349967827497,21.669290264600427,8.043424535653362,0.046318938838234014,0.03449473901706195
216.25,7.425303235306053,21.65515200962229,8.038805452997034,0.046292339362462104,0.03447943832873623
216.5,7.426262113006212,21.641029600778612,8.034196097116558,0.04626579589941015,0.03446432005582119
216.75,7.427226529192754,21.62692317012685,8.029596470474077,0.04623930846325617,0.034449382886192495
217.0,7.428196412639099,21.612832848294385,8.025006575326973,0.046212877066999065,0.034434625515511096
217.25,7.429171693353599,21.598758760443484,8.020426412922939,0.046186501717823354,0.034420046657963735
217.5,7.4301523016127,21.584701031625183,8.015855984567434,0.046160182423246196,0.034405645031975345
217.75,7.431138167002624,21.570659792085973,8.011295292681698,0.04613391919721008,0.034391419346047204
218.0,7.4321292203692995,21.556635166447247,8.006744338644666,0.04610771204765527,0.03437736832758572
218.25,7.433125393054801,21.542627277932,8.002203123635606,0.04608156098137228,0.03436349071161958
218.5,7.434126616893922,21.528636248376277,7.997671648636182,0.04605546600401364,0.034349785240753467
218.75,7.435132824210761,21.514662198240597,7.993149914432471,0.046029427120105625,0.03433625066512191
219.0,7.436143947815295,21.500705246621436,7.98863792161702,0.04600344433306002,0.034322885742343004
219.25,7.437159920999963,21.48676551126264,7.984135670590879,0.045977517645185866,0.03430968923747219
219.5,7.438180677536235,21.472843108566888,7.979643161565645,0.04595164705770123,0.03429665992295606
219.75,7.439206151671209,21.458938153607132,7.975160394565502,0.04592583257074492,0.034283796578586066
220.0,7.440236278124169,21.44505076013805,7.970687369429261,0.0459000741833883,0.034271097991452365
220.25,7.441270992083182,21.43118104060749,7.966224085812401,0.04587437189364695,0.034258562955897534
220.5,7.442310229201661,21.417329106167912,7.961770543189109,0.04584872569849249,0.03424619027347039
220.75,7.443353925749704,21.40349506620151,7.957326740758007,0.04582313559330969,0.034233978754291475
221.0,7.4444020209175195,21.38967902108155,7.952892676008323,0.045797601563639566,0.03422192723805305
221.25,7.445454449803764,21.375881084209638,7.948468349084094,0.045772123610311154,0.03421003453003456
221.5,7.446511150008071,21.362101361297114,7.944053758680673,0.04574670172581107,0.03419829946123315
221.75,7.447572059587301,21.34833995678897,7.939648903316737,0.04572133590160855,0.034186720869703
222.0,7.448637117052417,21.334596973874326,7.935253781336143,0.04569602612816611,0.034175297600511724
